File,Qualified Name,Function,Line,Kind,Scope,R12 Domain,Research Refs,Best Practice Baseline,R12 Strict Grade,R12 Remediation,Wiring Status,R12 Findings
veilbreakers_terrain/procedural_meshes.py,generate_key_mesh,generate_key_mesh,16399,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_map_scroll_mesh,generate_map_scroll_mesh,16454,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_lockpick_mesh,generate_lockpick_mesh,16515,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_palisade_mesh,generate_palisade_mesh,16574,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_watchtower_mesh,generate_watchtower_mesh,16655,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_battlement_mesh,generate_battlement_mesh,16794,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_moat_edge_mesh,generate_moat_edge_mesh,16887,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_windmill_mesh,generate_windmill_mesh,16987,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_dock_mesh,generate_dock_mesh,17105,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_tent_mesh,generate_tent_mesh,17467,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_hitching_post_mesh,generate_hitching_post_mesh,17636,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_feeding_trough_mesh,generate_feeding_trough_mesh,17692,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_barricade_outdoor_mesh,generate_barricade_outdoor_mesh,17750,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_lookout_post_mesh,generate_lookout_post_mesh,17833,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_spike_fence_mesh,generate_spike_fence_mesh,17939,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_portcullis_mesh,generate_portcullis_mesh,18021,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_iron_gate_mesh,generate_iron_gate_mesh,18076,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_shackle_mesh,generate_shackle_mesh,18258,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_cage_mesh,generate_cage_mesh,18342,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_stocks_mesh,generate_stocks_mesh,18440,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
veilbreakers_terrain/procedural_meshes.py,generate_iron_maiden_mesh,generate_iron_maiden_mesh,18491,function,runtime_other,generic,UE_PCG|FASTNOISELITE,"Prove runtime relevance, deterministic behavior, direct tests, caller wiring, typed contracts, and no dead/orphan code before claiming generator quality.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven.
