"File","Qualified Name","Current R12 Grade","Manual Grade","Action","Evidence Summary","Best Practice Gap","Output Proof Present"
"veilbreakers_terrain/handlers/terrain_semantics.py","ProtectedZoneSpec","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","ProtectedZoneSpec.permits","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","TerrainAnchor","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","HeroFeatureSpec","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","WaterSystemSpec","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","TerrainSceneRead","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","TerrainIntentState","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","TerrainIntentState.with_scene_read","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but wiring scan marks it orphan_candidate; no production caller/runtime path was proven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","TerrainIntentState.intent_hash","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","ValidationIssue","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","ValidationIssue.__post_init__","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","ValidationIssue.is_hard","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","ValidationIssue.is_soft","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","ValidationIssue.is_info","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but wiring scan marks it orphan_candidate; no production caller/runtime path was proven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","PassResult","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","PassResult.__post_init__","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","PassResult.ok","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but wiring scan marks it orphan_candidate; no production caller/runtime path was proven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","PassResult.failed","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but wiring scan marks it orphan_candidate; no production caller/runtime path was proven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","PassResult.has_hard_issues","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but wiring scan marks it orphan_candidate; no production caller/runtime path was proven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","PassResult.summary","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but wiring scan marks it orphan_candidate; no production caller/runtime path was proven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","TerrainCheckpoint","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","QualityGate","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","PassDefinition","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","TerrainPipelineState","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","TerrainPipelineState.tile_x","C","C","WIRE_OR_DEPRECATE","Tests or static references exist, but production runtime path is not proven; R12 wiring status=test_only_or_unwired.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","TerrainPipelineState.tile_y","C","C","WIRE_OR_DEPRECATE","Tests or static references exist, but production runtime path is not proven; R12 wiring status=test_only_or_unwired.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","TerrainPipelineState.record_pass","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","SceneReadRequired","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","ProtectedZoneViolation","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","PassContractError","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","UnknownPassError","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_semantics.py","ChannelOwnershipError","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_shadow_clipmap_bake.py","_bake_single_cascade","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_shadow_clipmap_bake.py","bake_shadow_clipmap","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_shadow_clipmap_bake.py","_write_mini_exr_f32","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_shadow_clipmap_bake.py","_write_mini_exr_f32._write_str","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_shadow_clipmap_bake.py","_write_mini_exr_f32._write_attr","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_shadow_clipmap_bake.py","pass_shadow_clipmap","C+","C+","PROVE_RUNTIME_CONTRACT","Runtime pass or registrar wiring exists and tests/static references exist, but explicit runtime contract and output proof are incomplete.","Add explicit runtime contract proof and output/live-engine proof where terrain-surface behavior is claimed.","No"
"veilbreakers_terrain/handlers/terrain_shadow_clipmap_bake.py","register_bundle_k_shadow_clipmap_pass","C+","C+","PROVE_RUNTIME_CONTRACT","Runtime pass or registrar wiring exists and tests/static references exist, but explicit runtime contract and output proof are incomplete.","Add explicit runtime contract proof and output/live-engine proof where terrain-surface behavior is claimed.","No"
"veilbreakers_terrain/handlers/terrain_stochastic_shader.py","StochasticShaderTemplate.to_dict","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_stratigraphy.py","StratigraphyLayer","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_stratigraphy.py","StratigraphyLayer.__post_init__","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_stratigraphy.py","StratigraphyStack","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_stratigraphy.py","StratigraphyStack.total_thickness","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_stratigraphy.py","StratigraphyStack.layer_for_elevation","C","C","WIRE_OR_DEPRECATE","Tests or static references exist, but production runtime path is not proven; R12 wiring status=test_only_or_unwired.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_stratigraphy.py","compute_strata_orientation","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_stratigraphy.py","compute_rock_hardness","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_stratigraphy.py","simulate_fold_deformation","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_stratigraphy.py","detect_unconformities","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_stratigraphy.py","simulate_intrusions","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_stratigraphy.py","_default_strat_stack_from_hints","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_stratigraphy.py","pass_stratigraphy","C+","C+","PROVE_RUNTIME_CONTRACT","Runtime pass or registrar wiring exists and tests/static references exist, but explicit runtime contract and output proof are incomplete.","Add explicit runtime contract proof and output/live-engine proof where terrain-surface behavior is claimed.","No"
"veilbreakers_terrain/handlers/terrain_telemetry_dashboard.py","TelemetryRecord","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_telemetry_dashboard.py","TelemetryRecord.to_dict","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_telemetry_dashboard.py","TelemetryRecord.from_dict","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_telemetry_dashboard.py","_count_populated_channels","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_telemetry_dashboard.py","record_telemetry","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_telemetry_dashboard.py","_load_records","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_telemetry_dashboard.py","summarize_telemetry","C","C","WIRE_OR_DEPRECATE","Tests or static references exist, but production runtime path is not proven; R12 wiring status=test_only_or_unwired.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_twelve_step.py","_apply_flatten_zones_stub","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_twelve_step.py","_detect_cave_candidates_stub","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","ValidationReport","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","ValidationReport.all_issues","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but wiring scan marks it orphan_candidate; no production caller/runtime path was proven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","ValidationReport.add","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","ValidationReport.recompute_status","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","ValidationReport.category_summary","C","C","WIRE_OR_DEPRECATE","Tests or static references exist, but production runtime path is not proven; R12 wiring status=test_only_or_unwired.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","_issue_category","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","_safe_asarray","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","_numpy_block_max","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","_cell_bounds_for_feature","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","protected_zone_hash","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","_default_texel_density_max_ratio","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","check_cave_framing_presence","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","check_focal_composition","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","ReadabilityAuditReport","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","ReadabilityAuditReport.all_issues","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but wiring scan marks it orphan_candidate; no production caller/runtime path was proven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","ReadabilityAuditReport.recompute_status","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","run_validation_suite","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","_get_active_controller","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","bind_active_controller","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","pass_validation_full","C+","C+","PROVE_RUNTIME_CONTRACT","Runtime pass or registrar wiring exists and tests/static references exist, but explicit runtime contract and output proof are incomplete.","Add explicit runtime contract proof and output/live-engine proof where terrain-surface behavior is claimed.","No"
"veilbreakers_terrain/handlers/terrain_validation.py","register_bundle_d_passes","C+","C+","PROVE_RUNTIME_CONTRACT","Runtime pass or registrar wiring exists and tests/static references exist, but explicit runtime contract and output proof are incomplete.","Add explicit runtime contract proof and output/live-engine proof where terrain-surface behavior is claimed.","No"
"veilbreakers_terrain/handlers/terrain_vegetation_depth.py","VegetationLayers.as_dict","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_viewport_sync.py","ViewportStale","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_viewport_sync.py","ViewportVantage","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_viewport_sync.py","_read_from_blender_context","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_viewport_sync.py","_unit","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_viewport_sync.py","_matrix_hash","C","C","ADD_DIRECT_TESTS","Reachable helper evidence exists through parent/runtime code, but direct callable contract tests are missing or insufficient.","Add deterministic direct tests for the callable and tie assertions to the declared runtime/parent contract.","No"
"veilbreakers_terrain/handlers/terrain_viewport_sync.py","read_user_vantage","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_viewport_sync.py","assert_vantage_fresh","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_viewport_sync.py","is_in_frustum","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","saturate","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","bake_foam_vertex_alpha","C+","C+","PROVE_PARENT_CONTRACT_OR_INLINE","Helper is reachable and has some evidence, but parent-surface contract proof is incomplete under the R12/R13 B gate.","Prove the parent/runtime contract with direct tests for the helper behavior, or inline/delete the helper.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","LipCandidate","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","ImpactPool","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","WaterfallChain","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
"veilbreakers_terrain/handlers/terrain_waterfalls.py","WaterfallVolumetricProfile","D+","D+","WIRE_OR_DEPRECATE","Implementation exists, but callable has no wiring row; runtime path is unproven.","Prove production runtime wiring or remove/deprecate the callable; no B without runtime wiring plus direct tests plus parent/runtime contract proof.","No"
