File,Qualified Name,Function,Line,Kind,Scope,R12 Domain,Research Refs,Best Practice Baseline,R12 Strict Grade,R12 Remediation,Wiring Status,R12 Findings
veilbreakers_terrain/handlers/terrain_unity_export.py,_build_foliage_scatter_manifest,_build_foliage_scatter_manifest,46,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_unity_export.py,_tree_instances_json,_tree_instances_json,1707,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,VegetationLayer,VegetationLayer,45,class,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof.
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,VegetationLayers,VegetationLayers,54,class,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof.
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,VegetationLayers.understory_density,understory_density,74,method,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,WIRE_OR_DEPRECATE,test_only_or_unwired,Wiring scan status is test_only_or_unwired; production path is not proven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof.
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,DisturbancePatch,DisturbancePatch,87,class,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof.
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,Clearing,Clearing,97,class,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof.
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,FallenLogSpec,FallenLogSpec,104,class,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof.
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,FallenLogSpec.__iter__,__iter__,116,method,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof.
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,_region_slice,_region_slice,128,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,_protected_mask,_protected_mask,144,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,_normalize,_normalize,170,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,compute_vegetation_layers,compute_vegetation_layers,224,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,detect_disturbance_patches,detect_disturbance_patches,386,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,place_clearings,place_clearings,756,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,place_clearings._grid_key,_grid_key,873,nested_function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,place_clearings._is_valid,_is_valid,876,nested_function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,place_fallen_logs,place_fallen_logs,962,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,apply_edge_effects,apply_edge_effects,1139,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,apply_cultivated_zones,apply_cultivated_zones,1239,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,apply_cultivated_zones._apply_zone,_apply_zone,1304,nested_function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,apply_allelopathic_exclusion,apply_allelopathic_exclusion,1376,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,pass_vegetation_depth,pass_vegetation_depth,1522,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C+,ADD_LIVE_VISUAL_GOLDEN,runtime_primary,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,register_vegetation_depth_pass,register_vegetation_depth_pass,1697,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,runtime_primary,"Runtime path exists, but direct test evidence is missing. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,compute_emergent_grass_density,compute_emergent_grass_density,1730,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,pass_emergent_grass,pass_emergent_grass,1756,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,runtime_primary,"Runtime path exists, but direct test evidence is missing. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/terrain_vegetation_depth.py,register_emergent_grass_pass,register_emergent_grass_pass,1794,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,runtime_primary,"Runtime path exists, but direct test evidence is missing. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_lsystem.py,expand_lsystem,expand_lsystem,200,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_lsystem.py,_rotate_vector,_rotate_vector,287,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_lsystem.py,_TurtleState,_TurtleState,315,class,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof.
veilbreakers_terrain/handlers/vegetation_lsystem.py,_TurtleState.copy,copy,335,nested_function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C+,ADD_LIVE_VISUAL_GOLDEN,helper_reachable,"Runtime/test evidence exists, but strict AAA evidence is incomplete. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_lsystem.py,BranchSegment,BranchSegment,345,class,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",D+,WIRE_OR_DEPRECATE,missing_wiring_row,No callable-wiring row; runtime path is unproven. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof.
veilbreakers_terrain/handlers/vegetation_lsystem.py,_reorthogonalize,_reorthogonalize,379,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_lsystem.py,interpret_lsystem,interpret_lsystem,424,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_lsystem.py,_generate_cylinder_ring,_generate_cylinder_ring,685,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_lsystem.py,branches_to_mesh,branches_to_mesh,742,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_lsystem.py,branches_to_mesh._add_edge,_add_edge,781,nested_function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_lsystem.py,generate_roots,generate_roots,877,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_lsystem.py,generate_lsystem_tree,generate_lsystem_tree,1034,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_lsystem.py,generate_leaf_cards,generate_leaf_cards,1175,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_lsystem.py,bake_wind_vertex_colors,bake_wind_vertex_colors,1314,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",D+,WIRE_OR_DEPRECATE,orphan_candidate,Wiring scan marks this as orphan_candidate. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof.
veilbreakers_terrain/handlers/vegetation_lsystem.py,_compute_impostor_atlas_views,_compute_impostor_atlas_views,1509,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_lsystem.py,_quad_normal,_quad_normal,1600,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",D+,WIRE_OR_DEPRECATE,orphan_candidate,Wiring scan marks this as orphan_candidate. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof.
veilbreakers_terrain/handlers/vegetation_lsystem.py,generate_billboard_impostor,generate_billboard_impostor,1615,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_lsystem.py,_euler_deg_to_quaternion,_euler_deg_to_quaternion,1878,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_lsystem.py,_compute_species_bounds_radius,_compute_species_bounds_radius,1918,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_lsystem.py,prepare_gpu_instancing_export,prepare_gpu_instancing_export,1950,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",D+,WIRE_OR_DEPRECATE,orphan_candidate,Wiring scan marks this as orphan_candidate. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof.
veilbreakers_terrain/handlers/vegetation_system.py,_max_slope_for_category,_max_slope_for_category,269,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_system.py,compute_vegetation_placement,compute_vegetation_placement,284,function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_system.py,compute_vegetation_placement._sample_terrain,_sample_terrain,422,nested_function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_system.py,compute_vegetation_placement._competition_blocked,_competition_blocked,526,nested_function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
veilbreakers_terrain/handlers/vegetation_system.py,compute_vegetation_placement._register_placed,_register_placed,541,nested_function,runtime_handler,scatter_foliage,UE_PCG|INFINIGEN|FROSTBITE_TERRAIN,"Use species catalogs, density falloffs, forest core/edge/sparse bands, slope/moisture/altitude constraints, LOD/instancing/export budgets, and rendered grass/tree variety proof.",C,ADD_DIRECT_TESTS,helper_reachable,"Runtime path exists, but direct test evidence is missing. Structural/helper callable: cannot exceed C+ without direct contract tests and parent-surface proof. Product terrain domain lacks attached live visual golden/render proof."
