File,Qualified Name,Function,Line,Kind,Scope,R13 Batch,R12 Domain,R12 Strict Grade,R12 Remediation,Wiring Status,R13 Manual Grade,R13 Manual Action,R13 Evidence,R13 Best Practice Gap,R13 Reviewer
veilbreakers_terrain/procedural_meshes.py,generate_mana_potion_mesh,generate_mana_potion_mesh,15733,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_antidote_mesh,generate_antidote_mesh,15782,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_bread_mesh,generate_bread_mesh,15825,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_cheese_mesh,generate_cheese_mesh,15866,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_meat_mesh,generate_meat_mesh,15901,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_apple_mesh,generate_apple_mesh,15946,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_mushroom_food_mesh,generate_mushroom_food_mesh,16002,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_mushroom_food_mesh._single_mush,_single_mush,16010,nested_function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_fish_mesh,generate_fish_mesh,16041,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_ore_mesh,generate_ore_mesh,16089,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_leather_mesh,generate_leather_mesh,16134,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_herb_mesh,generate_herb_mesh,16176,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_gem_mesh,generate_gem_mesh,16231,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_bone_shard_mesh,generate_bone_shard_mesh,16271,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_coin_mesh,generate_coin_mesh,16323,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_coin_pouch_mesh,generate_coin_pouch_mesh,16349,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_key_mesh,generate_key_mesh,16399,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_map_scroll_mesh,generate_map_scroll_mesh,16454,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_lockpick_mesh,generate_lockpick_mesh,16515,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_palisade_mesh,generate_palisade_mesh,16574,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_watchtower_mesh,generate_watchtower_mesh,16655,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_battlement_mesh,generate_battlement_mesh,16794,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_moat_edge_mesh,generate_moat_edge_mesh,16887,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_windmill_mesh,generate_windmill_mesh,16987,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_dock_mesh,generate_dock_mesh,17105,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_tent_mesh,generate_tent_mesh,17467,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_hitching_post_mesh,generate_hitching_post_mesh,17636,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_feeding_trough_mesh,generate_feeding_trough_mesh,17692,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_barricade_outdoor_mesh,generate_barricade_outdoor_mesh,17750,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_lookout_post_mesh,generate_lookout_post_mesh,17833,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_spike_fence_mesh,generate_spike_fence_mesh,17939,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_portcullis_mesh,generate_portcullis_mesh,18021,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_iron_gate_mesh,generate_iron_gate_mesh,18076,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_shackle_mesh,generate_shackle_mesh,18258,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_cage_mesh,generate_cage_mesh,18342,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_stocks_mesh,generate_stocks_mesh,18440,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_iron_maiden_mesh,generate_iron_maiden_mesh,18491,function,runtime_other,R13_batch_generic_other_01.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_prisoner_skeleton_mesh,generate_prisoner_skeleton_mesh,18574,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_summoning_circle_mesh,generate_summoning_circle_mesh,18651,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_ritual_candles_mesh,generate_ritual_candles_mesh,18715,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_occult_symbols_mesh,generate_occult_symbols_mesh,18772,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_cobweb_mesh,generate_cobweb_mesh,18841,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_spider_egg_sac_mesh,generate_spider_egg_sac_mesh,18960,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
