Review Source,File,Qualified Name,Current R12 Grade,Manual Grade,Action,Evidence Summary,Best Practice Gap,Output Proof Present,Strict AAA Output Grade,Strict AAA Output Gate
water_roads_paths,veilbreakers_terrain/handlers/_water_network.py,_build_delta_fan_direction,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network.py,_build_confluence_foam,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network.py,pass_river_convergence,C,C,ADD_DIRECT_TESTS,"Runtime-primary path, but direct contract/behavior tests are incomplete for strict grading.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network.py,register_pass_river_convergence,C,C,ADD_DIRECT_TESTS,"Runtime-primary path, but direct contract/behavior tests are incomplete for strict grading.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network.py,build_braided_polylines,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network.py,validate_flow_direction_continuity,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network.py,validate_flow_direction_continuity._sample_polyline,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network_ext.py,add_meander,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network_ext.py,apply_bank_asymmetry,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network_ext.py,solve_outflow,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network_ext.py,_world_to_grid,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network_ext.py,compute_wet_rock_mask,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network_ext.py,compute_wet_rock_mask._smoothstep01,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network_ext.py,compute_wet_rock_mask._source_strength_at,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network_ext.py,compute_foam_mask,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network_ext.py,compute_mist_mask,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network_ext.py,_tileable_value_noise,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_water_network_ext.py,compute_riverbed_caustics,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/animation_environment.py,generate_water_wave_keyframes,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Runtime-primary path with some test/caller evidence, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/animation_environment.py,generate_water_ripple_keyframes,C,C,ADD_DIRECT_TESTS,"Runtime-primary path, but direct contract/behavior tests are incomplete for strict grading.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/animation_environment.py,generate_waterfall_keyframes,C,C,ADD_DIRECT_TESTS,"Runtime-primary path, but direct contract/behavior tests are incomplete for strict grading.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_resolve_water_path_points,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_smooth_river_path_points,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,handle_generate_waterfall,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Runtime-primary path with some test/caller evidence, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,handle_generate_waterfall._coerce_facing_direction,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,handle_carve_river,C,C,ADD_DIRECT_TESTS,"Runtime-primary path, but direct contract/behavior tests are incomplete for strict grading.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_apply_river_profile_to_heightmap,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_apply_river_profile_to_heightmap._ss,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_apply_river_profile_to_heightmap._seg_dist,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_derive_river_surface_levels,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_carve_river_banks_into_terrain,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_sanitize_waterfall_chain_id,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_resolve_waterfall_chain_id,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_infer_waterfall_functional_positions,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_publish_waterfall_functional_objects,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_ensure_water_material,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_apply_water_object_settings,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_resolve_river_bank_contact,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_resolve_river_bank_contact._safe_sample,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_resolve_river_terminal_width_scale,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_build_level_water_surface_from_terrain,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_build_level_water_surface_from_terrain._shore_factor,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_build_level_water_surface_from_terrain._cell_flow_dir_vec,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_build_level_water_surface_from_terrain._vertex_slope,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,handle_create_water,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Runtime-primary path with some test/caller evidence, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,_priority_flood_fill_basin,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,handle_carve_water_basin,C,C,ADD_DIRECT_TESTS,"Runtime-primary path, but direct contract/behavior tests are incomplete for strict grading.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment.py,handle_carve_water_basin._ss,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/environment_scatter.py,_scatter_pass._water_mask_at,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_features.py,generate_waterfall,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_readability_semantic.py,check_waterfall_chain_completeness,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_twelve_step.py,_detect_waterfall_lips_stub,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_twelve_step.py,_generate_water_body_specs,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_unity_export.py,_water_shader_manifest_json,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_unity_export.py,_water_shader_manifest_json._common_material,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_validation.py,check_waterfall_chain_completeness,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,BraidedChannels,D+,C,ADD_DIRECT_TESTS,"Runtime data model used by nearby helpers, but class itself lacks direct contract tests and live surface proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,Estuary,D+,C,ADD_DIRECT_TESTS,"Runtime data model used by nearby helpers, but class itself lacks direct contract tests and live surface proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,KarstSpring,D+,C,ADD_DIRECT_TESTS,"Runtime data model used by nearby helpers, but class itself lacks direct contract tests and live surface proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,PerchedLake,D+,C,ADD_DIRECT_TESTS,"Runtime data model used by nearby helpers, but class itself lacks direct contract tests and live surface proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,HotSpring,D+,C,ADD_DIRECT_TESTS,"Runtime data model used by nearby helpers, but class itself lacks direct contract tests and live surface proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,Wetland,D+,C,ADD_DIRECT_TESTS,"Runtime data model used by nearby helpers, but class itself lacks direct contract tests and live surface proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,SeasonalState,D+,C,ADD_DIRECT_TESTS,"Runtime data model used by nearby helpers, but class itself lacks direct contract tests and live surface proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,_as_polyline,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,_region_slice,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,_protected_mask,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,generate_braided_channels,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,detect_estuary,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,detect_karst_springs,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,detect_perched_lakes,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,detect_hot_springs,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,detect_wetlands,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,apply_seasonal_water_state,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,pass_water_variants,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Runtime-primary path with some test/caller evidence, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,register_water_variants_pass,C,C,ADD_DIRECT_TESTS,"Runtime-primary path, but direct contract/behavior tests are incomplete for strict grading.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,get_geyser_specs,D+,D+,DEPRECATE_OR_REMOVE,R12 wiring scan marks orphan_candidate; no practical production runtime caller was accepted for strict audit.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,get_swamp_specs,D+,D+,DEPRECATE_OR_REMOVE,R12 wiring scan marks orphan_candidate; no practical production runtime caller was accepted for strict audit.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,_fbm_noise_2d,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,generate_water_bottom_mesh,D+,D+,DEPRECATE_OR_REMOVE,R12 wiring scan marks orphan_candidate; no practical production runtime caller was accepted for strict audit.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,pass_bathymetry,C,C,ADD_DIRECT_TESTS,"Runtime-primary path, but direct contract/behavior tests are incomplete for strict grading.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_water_variants.py,register_bathymetry_pass,C,C,ADD_DIRECT_TESTS,"Runtime-primary path, but direct contract/behavior tests are incomplete for strict grading.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_waterfalls.py,export_water_mesh_vertices,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
