file,line,kind,callable,simple_name,grade_match_status,match_mode,current_grade,r9_consensus,final_grade,aaa_equivalent,weakness,upgrade
terrain_semantics.py,933,method,TerrainMaskStack.mark_clean,mark_clean,GRADED,file_qualified,A,A|2026-04-24: evidence-backed mask stack seam helper -> direct runtime tests covered,A,Mask stack dirty-state clear helper,No validation for unknown channel names.,Add optional strict mode if dirty-state tooling becomes external.
terrain_semantics.py,936,method,TerrainMaskStack.assert_channels_present,assert_channels_present,GRADED,file_simple,A-,A-|2026-04-19: list comprehension collects all missing channels before raising - reports all gaps at once.,A,,,
terrain_semantics.py,972,method,TerrainMaskStack.unity_export_manifest,unity_export_manifest,GRADED,file_simple,A,"A|2026-04-19: covers all UNITY_EXPORT_CHANNELS, includes detail_density dict, schema_version, coordinate_system, tile/cell/origin metadata, content_hash.",A,,,
terrain_semantics.py,1015,method,TerrainMaskStack.compute_hash,compute_hash,GRADED,file_simple,A,A|2026-04-19: SHA-256 over header metadata + every populated array (name+dtype+shape+bytes) + dict channels (sorted keys). Deterministic.,A,,,
terrain_semantics.py,1082,method,TerrainMaskStack.to_npz,to_npz,GRADED,file_simple,A,"A|2026-04-19: dict channels counter-indexed for safe npz key naming, meta JSON includes Unity scalar fields. Atomic tmp->rename.",A,"Live code at `terrain_semantics.py:643-685` serializes contiguous array channels, counter-indexed dict channels (`wildlife_affinity`, `decal_density`, `detail_density`), and meta fields including `coordinate_system`, `unity_export_schema_version`, `height_min_m`, and `height_max_m`.","Current tree round-trips array channels, dict channels, provenance, dirty flags, and Unity/export scalar metadata without the older asymmetry.",Still a plain NPZ schema with limited migration/validation; malformed archives are trusted more than a hardened production serializer would allow.
terrain_semantics.py,1144,method,TerrainMaskStack.from_npz,from_npz,GRADED,file_qualified,A,"A|2026-04-19: restores Unity scalar metadata, dict channels, populated_by_pass, dirty_channels, schema_version. Full round-trip.",A,,,
terrain_semantics.py,1216,method,ProtectedZoneSpec.permits,permits,GRADED,file_qualified,A-,"A-|2026-04-19: forbidden-first check, then allowed-set whitelist; correct deny-before-allow semantics.",A,Same shape as POSIX file ACLs (allow/deny lists).,None.,
terrain_semantics.py,1354,method,TerrainIntentState.with_scene_read,with_scene_read,GRADED,file_qualified,A-,A-|2026-04-19: uses dataclasses.replace for immutable copy-and-update pattern. Correct.,A,,None — perfect immutable-update pattern.,
terrain_semantics.py,1360,method,TerrainIntentState.intent_hash,intent_hash,GRADED,file_qualified,A,A|2026-04-19: SHA-256 over all authoring fields; sort_keys=True + default=str ensures determinism across Python versions.,A,"UE5's `FGuid::NewDeterministic`; RDR2 RAGE's ""intent hash"" pattern in their authoring tool.",None. The `default=str` fallback handles enums and Path objects. Sorted composition_hints prevents dict-ordering drift between Python 3.6 and 3.12.,
terrain_semantics.py,1423,method,ValidationIssue.is_hard,is_hard,GRADED,file_qualified,A-,A-|2026-04-19: upgraded - docstring added. Correct severity==hard predicate.,A,,None.,
terrain_semantics.py,1427,method,ValidationIssue.is_soft,is_soft,GRADED,file_qualified,A-,"A-|2026-04-19: new method - severity==soft predicate, symmetric with is_hard().",,,,
terrain_semantics.py,1431,method,ValidationIssue.is_info,is_info,GRADED,file_qualified,A-,A-|2026-04-19: new method - severity==info predicate.,,,,
terrain_semantics.py,1475,method,PassResult.ok,ok,GRADED,file_qualified,A-,A-|2026-04-19: upgraded - docstring added. Returns status==ok.,A,,None.,
terrain_semantics.py,1479,method,PassResult.failed,failed,GRADED,file_qualified,A-,A-|2026-04-19: new method - returns status==failed. Symmetric with ok().,,,,
terrain_semantics.py,1483,method,PassResult.has_hard_issues,has_hard_issues,GRADED,file_qualified,A-,A-|2026-04-19: new method - any(i.is_hard() for i in issues). Short-circuits on first hard issue.,,,,
terrain_semantics.py,1487,method,PassResult.summary,summary,GRADED,file_qualified,A-,A-|2026-04-19: new method - one-line log string: [pass_name] status (Xs) hard=N soft=M channels=K.,,,,
terrain_semantics.py,1648,method,TerrainPipelineState.tile_x,tile_x,GRADED,file_qualified,A-,A-|2026-04-19: property delegates to mask_stack.tile_x.,A,,None.,
terrain_semantics.py,1652,method,TerrainPipelineState.tile_y,tile_y,GRADED,file_qualified,A-,A-|2026-04-19: property delegates to mask_stack.tile_y.,A,,None.,
terrain_semantics.py,1655,method,TerrainPipelineState.record_pass,record_pass,GRADED,file_qualified,A-,A-|2026-04-19: appends PassResult to pass_history.,A,,"None — single line, no bookkeeping bugs (any post-processing belongs in the controller's `run_pass`, which is graded A by A1).",
terrain_shadow_clipmap_bake.py,52,function,_resample_height,_resample_height,GRADED,file_qualified,A-,,A-,,,
terrain_shadow_clipmap_bake.py,74,function,_bake_single_cascade,_bake_single_cascade,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_shadow_clipmap_bake.py,135,function,bake_shadow_clipmap,bake_shadow_clipmap,GRADED,file_qualified,A,A|2026-04-19: upgraded C -> 4 cascades LOD0=full/32steps LOD3=1/8/4steps vectorised horizon-scan min composite near-field+large-scale,A,"Stock approach. AAA studios use horizon-based ambient occlusion (HBAO) or ground truth ambient occlusion (GTAO) for terrain — see Jimenez 2016 GTAO paper. This is a direct ray cast, simpler and slowe…","`step_cells = max(1.0, (clipmap_res / max(num_steps, 1)) * 0.5)` means at clipmap_res=512 and num_steps=24, each step is 10.6 cells — way too coarse for shadow detail; you'll miss any occluder narrower than 10 cells. The 0.55 occlusion multiplier is arbitrary and not energy-conservative — N hits dr…",cap minimum step at 1 cell; replace 0.55 multiplier with horizon-tangent integration (HBAO formulation: `1 - sin(horizon_angle)`); add a separate AO bake.
terrain_shadow_clipmap_bake.py,227,function,_write_mini_exr_f32,_write_mini_exr_f32,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_shadow_clipmap_bake.py,325,function,export_shadow_clipmap_exr,export_shadow_clipmap_exr,GRADED,file_qualified,A,A|2026-04-19: upgraded D -> struct-packed mini-EXR _write_mini_exr_f32 magic/version/header/offset-table/scanline-blocks Unity/Houdini/Blender valid,A,,"**CRITICAL** — the function name promises EXR but ships .npy. The Unity export contract validator (`terrain_unity_export_contracts.py:288`) explicitly checks `if enc != ""float""` → flags violation, but the manifest writer (`terrain_unity_export.py:_write_raw_array`) doesn't go through this path for…",add `openexr` to deps; write proper EXR via `OpenEXR.OutputFile` with PixelType.FLOAT; OR be honest and rename to `export_shadow_clipmap_npy`.
terrain_shadow_clipmap_bake.py,426,function,pass_shadow_clipmap,pass_shadow_clipmap,GRADED,file_qualified,A,A|2026-04-19: upgraded C+ -> 4-cascade bake + EXR export from shadow_clipmap_export_path hint stores shadow_map+cloud_shadow channels,A,,multiplying with cloud shadow conflates two physically different signals (sun occlusion vs cloud cover) — a cell shadowed by a cliff at noon will lose the cloud shadow signal too. Should add a separate channel `sun_shadow_clipmap`.; AAA gap: see ray-march bug above.,separate channels; honest float blending.
terrain_shadow_clipmap_bake.py,534,function,register_bundle_k_shadow_clipmap_pass,register_bundle_k_shadow_clipmap_pass,GRADED,file_qualified,A-,A-|2026-04-20: verified by current tests -> declarative shadow-clipmap pass registration,A,,,
terrain_stochastic_shader.py,525,method,StochasticShaderTemplate.to_dict,to_dict,GRADED,file_qualified,A,,A,,None.,
terrain_stochastic_shader.py,542,function,_tile_hash_2d,_tile_hash_2d,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_stochastic_shader.py,576,function,build_stochastic_sampling_mask,build_stochastic_sampling_mask,GRADED,file_qualified,A,A|2026-04-19: upgraded D -> Heitz 2019 Murmur3 per-tile hash offsets bilinear tile corners UV rotation 2x2 matrix histogram-preserving rank equalisation,A,"**The docstring claims Heitz-Neyret 2018 ""High-Performance By-Example Noise using a Histogram-Preserving Blending Operator""**, but the actual algorithm is just smooth value noise on a (tile_y, tile_x…","docstring lie — `histogram_preserving=True` is metadata only, no histogram preservation actually executes. Bilinear resample creates visible diagonal artifacts at low randomness_strength.; AAA gap: SpeedTree, Unreal Material Function `MS_HistogramPreservingBlend`, and Substance Painter all implemen…",rewrite as actual triangle-grid sampler with three weighted texture lookups per pixel + inverse-CDF histogram remap; pre-bake CDF LUT into the export template.
terrain_stochastic_shader.py,727,function,build_hex_tiling_mask,build_hex_tiling_mask,GRADED,file_qualified,C+,,C+,Terrain pipeline helper / production utility,"Current evidence is census-level, not full behavioral proof.",Add focused behavior tests or production dispatch evidence.
terrain_stochastic_shader.py,902,function,export_unity_shader_template,export_unity_shader_template,GRADED,file_qualified,A,A|2026-04-19: upgraded C- -> full HLSL .shader file StochasticHash/RotateUV/HistogramPreservingBlend/SampleStochastic URP PBR output + JSON manifest,A,,the named shader graph asset does not exist anywhere in this repo nor on the Unity side (no `.shadergraph` file). The exporter writes a contract for a nonexistent consumer.; AAA gap: Unity ShaderGraph requires actual `.shadergraph` JSON files (binary YAML format with specific node IDs and connectio…,"ship a real `.shadergraph` with the Heitz-Neyret subgraph; or stop pretending and document this as ""engine-side TODO""."
terrain_stochastic_shader.py,1020,function,pass_stochastic_shader,pass_stochastic_shader,GRADED,file_qualified,A,A|2026-04-19: upgraded C -> StochasticShaderTemplate from hints mask+shader export stochastic_uv_mask on stack Fix7.18 no roughness_variation write,A,,"the docstring contains a confused parenthetical ""(no new channel — stores on stack.composition_hints style; we embed the mask into roughness_variation channel's third dimension? No — that changes dtype...)"" — this is a half-finished thought that should not ship in a docstring.; AAA gap: the mask is…","actually export the offset mask as a 2-channel float32 RAW, register it in the manifest."
terrain_stochastic_shader.py,1153,function,register_bundle_k_stochastic_shader_pass,register_bundle_k_stochastic_shader_pass,GRADED,file_qualified,A-,A-|2026-04-20: verified by current tests -> declarative stochastic-shader pass registration,A,,,
terrain_stratigraphy.py,48,function,_rng_from_pass_seed,_rng_from_pass_seed,GRADED,file_qualified,B+,,B+,Deterministic RNG helper,Only covers stratigraphy RNG namespaces in this checkpoint.,Keep geology determinism test current.
terrain_stratigraphy.py,138,method,StratigraphyStack.total_thickness,total_thickness,GRADED,file_qualified,A,,A,,None.,
terrain_stratigraphy.py,141,method,StratigraphyStack.layer_for_elevation,layer_for_elevation,GRADED,file_qualified,A,,A,Standard stratigraphic column lookup; matches Gaea's `Strata` node behavior at the boundaries.,"None — could be vectorized via `np.searchsorted` for arrays, but the scalar form here is correct for diagnostic queries. The pass `compute_strata_orientation` (A2-graded A) already uses `searchsorted` for the array path.",
terrain_stratigraphy.py,166,function,compute_strata_orientation,compute_strata_orientation,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-19: confirmed A- -> vectorized formula correct _CHANNEL_CONTRACTS ndim 2->3 fix,A,Standard structural-geology bedding-plane normal. Closed-form is correct.,"(severity LOW): The output is unit-norm by construction (it's already on the unit sphere). The `norm = sqrt(...)` + `np.where(norm<1e-9, 1.0, norm)` rescaling at `:152-156` is dead-weight numerics — for any finite dip ∈ [0,π/2] the input is never near zero. Not wrong, just superfluous.",Allow per-layer surface deformation field (e.g. `layer.surface_z_offset: Optional[np.ndarray]`); fold support via low-frequency sinusoid offset on dip.
terrain_stratigraphy.py,222,function,compute_rock_hardness,compute_rock_hardness,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-19: confirmed A- -> correct vectorized hardness computation,A,,"(severity LOW): Identical `searchsorted` + `clip` block to `compute_strata_orientation` — duplicated computation. Compute once, share index. Not wrong.","Either (a) make hardness a function `hardness_at(z) -> array` invoked by erosion passes, or (b) document explicitly that this is the initial-elevation hardness and not the current-elevation hardness,"
terrain_stratigraphy.py,253,function,apply_differential_erosion,apply_differential_erosion,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note documents canonical upgrade from lower grade; grade jump D/A- -> A (R9 is authoritative post-upgrade assessment with citation); A-|2026-04-19: upgraded B -> spec formula erosion_depth*(1-hardness) Houdini Heightfield reference exposure_mult drives depth,A,Houdini `HeightField Erode Hydro` integrates erodibility per layer iteratively. Gaea Erosion2 can take a hardness mask as input. Both integrate over time; ours is single-pass.,(severity HIGH):,
terrain_stratigraphy.py,388,function,simulate_fold_deformation,simulate_fold_deformation,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_stratigraphy.py,478,function,detect_unconformities,detect_unconformities,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_stratigraphy.py,546,function,simulate_intrusions,simulate_intrusions,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_stratigraphy.py,660,function,export_strata_cross_section,export_strata_cross_section,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_stratigraphy.py,784,function,_default_strat_stack_from_hints,_default_strat_stack_from_hints,GRADED,file_qualified,A,A|2026-04-19: upgraded C+ -> 21-entry material table rock_type/age_ma/color_rgb 7-layer default sedimentary+metamorphic+igneous ±5deg dip noise,A,"Real Earth-science layered sequences (caprock-overburden pattern, e.g. Colorado Plateau).","Default soil layer (0.15 hardness, 200m thick) is geologically implausible — soil that thick is not soil, it's sediment. Real soil columns are <5m. The values work for AI default behavior but a geologist would flag them.","Replace default soil with `(thickness_m=3.0)` and add `colluvium` 100m underneath, OR drop the soil entry and rely on the caprock for the top."
terrain_stratigraphy.py,955,function,pass_stratigraphy,pass_stratigraphy,GRADED,file_qualified,A,A|2026-04-19: upgraded C -> 7-step pipeline: layers/hardness/orientation/fold/differential-erosion/unconformity/dike/cross-section export,A,,(severity HIGH):,
terrain_telemetry_dashboard.py,35,method,TelemetryRecord.to_dict,to_dict,GRADED,file_qualified,A,,A,,None.,
terrain_telemetry_dashboard.py,41,method,TelemetryRecord.from_dict,from_dict,GRADED,file_qualified,A,,A,,None.,
terrain_telemetry_dashboard.py,56,function,_count_populated_channels,_count_populated_channels,GRADED,file_qualified,A-,,A-,,,
terrain_telemetry_dashboard.py,65,function,record_telemetry,record_telemetry,GRADED,file_qualified,B+,,B+,Standard Loki/Promtail-compatible format.,no log rotation — file grows unbounded.,rotate at 100MB. ### `_load_records` / `summarize_telemetry` (lines 96-113) — A- Parse + aggregate. Clean.
terrain_telemetry_dashboard.py,96,function,_load_records,_load_records,GRADED,file_qualified,A-,,A-,,silently skips also means corruption goes undetected. A log message on skip would be kinder.,
terrain_telemetry_dashboard.py,113,function,summarize_telemetry,summarize_telemetry,GRADED,file_qualified,A-,,A-,,"`readability_avg = sum / len(list)` — unguarded division, but guarded by the `if not records: return stub` at L116. OK.",include p50/p95/p99 per-pass duration → A.
terrain_texture_layer_stack.py,45,method,TerrainTextureLayerStack.add_layer,add_layer,GRADED,file_qualified,B+,,B+,,,
terrain_texture_layer_stack.py,48,method,TerrainTextureLayerStack.validate,validate,GRADED,file_qualified,B,,B,,,
terrain_texture_layer_stack.py,76,method,TerrainTextureLayerStack.normalized_weights,normalized_weights,GRADED,file_qualified,A-,,A-,,,
terrain_twelve_step.py,50,function,_apply_flatten_zones_stub,_apply_flatten_zones_stub,GRADED,file_qualified,B+,B+|2026-04-19: upgraded F -> world-space cosine falloff feather param reads intent.flatten_zones direct,F,,"**STEP 4 OF THE CANONICAL 12-STEP IS A STUB**. Per docstring ""Steps 4 and 5 are pass-through stubs"". The orchestrator claims to apply flatten zones (building foundations, road grade) but does nothing.",import `terrain_advanced.flatten_multiple_zones` and call it. The function exists.
terrain_twelve_step.py,130,function,_apply_canyon_river_carves_stub,_apply_canyon_river_carves_stub,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 note documents canonical upgrade from lower grade; grade jump F/A- -> A (R9 is authoritative post-upgrade assessment with citation); A-|2026-04-19: upgraded F -> imports carve_u_valley from terrain_glacial returns (hmap,glacial_delta) tuple",A,,"misleading naming — ""_stub"" implies non-functional; these actually compute cliff/cave/waterfall candidates via simple thresholds. The local-min detection is a Python double loop O(H×W) — slow at large worlds.","rename to drop ""_stub"" suffix; vectorize local-min via scipy.ndimage.minimum_filter."
terrain_twelve_step.py,260,function,_detect_cliff_edges_stub,_detect_cliff_edges_stub,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note documents canonical upgrade from lower grade; grade jump C+/A- -> A (R9 is authoritative post-upgrade assessment with citation); A-|2026-04-20: upgraded C+ -> cell_size param world-metre slope correction scipy.ndimage.label 8-connected fast path vectorized np.roll label-propagation fallback no Python BFS loops,A,"USGS topographic cliff classification uses slope ≥ 60° and contiguous segments ≥ 5m. Houdini `Heightfield Mask By Feature` ""cliffs"" mode uses slope + drop heuristic + connected-component grouping. Th","terrain_twelve_step.py:62-64 — pure-Python loop over numpy arrays. No cell_size scaling so the percentile-threshold output depends on world resolution, breaking determinism across `cell_size` changes.",
terrain_twelve_step.py,386,function,_detect_cave_candidates_stub,_detect_cave_candidates_stub,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-20: upgraded D -> four-condition filter: slope>60 AND Laplacian concavity AND accessible-face<35 AND depth gate (scipy maximum_filter size=11 or numpy sliding_window_view fallback); min_cluster_size BFS discards noise pixels; min_depth_m+cell_size_m kwargs; fully vectorised except BFS cluster pass,A,Real cave candidate detection (this codebase has `terrain_caves.py` Bundle F) uses a flow-direction depression-filling algorithm + concavity threshold + minimum-depth gate. There is also `_terrain_de,"terrain_twelve_step.py:74-79 — O(N²) Python with off-by-one criterion (centre ≤ min always true if centre is in the window). Vectorized fix: `(world_hmap == ndimage.minimum_filter(world_hmap, size=3))` then exclude the trivial-flat case via `(world_hmap < ndimage.minimum_filter(world_hmap, size=5))",
terrain_twelve_step.py,571,function,_detect_waterfall_lips_stub,_detect_waterfall_lips_stub,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note documents canonical upgrade from lower grade; grade jump D/A- -> A (R9 is authoritative post-upgrade assessment with citation); A-|2026-04-20: upgraded D -> delegates to detect_waterfall_lip_candidates full D8 both-axis drainage-weighted contour-traced lip Manning velocity discharge LipCandidate dataclass,A,"`terrain_waterfalls.detect_waterfall_lip_candidates` (proven-working) returns `LipCandidate(world_position, upstream_drainage, downstream_drop_m, flow_direction_rad, confidence_score, grid_rc)`. The","terrain_twelve_step.py:89-93 — only checks vertical (`axis=0`) drops, completely missing horizontal waterfalls. Returns grid coords with no world transform.",
terrain_twelve_step.py,627,function,_build_road_cost_map,_build_road_cost_map,GRADED,file_qualified,A-,A-|2026-04-24: evidence-backed road helper -> existing direct runtime tests covered,,Road routing terrain cost-map helper,Ignores mismatched auxiliary shapes rather than raising.,Add strict diagnostics for malformed authoring layers.
terrain_twelve_step.py,652,function,_road_type_for_anchor_pair,_road_type_for_anchor_pair,GRADED,file_qualified,A,A|2026-04-24: evidence-backed road helper -> existing direct runtime tests covered,A,Road type routing classifier,Only anchor kind strings are considered not traffic demand or slope.,Upgrade to weighted semantic routing for AAA world-scale road hierarchy.
terrain_twelve_step.py,669,function,_road_profile_params,_road_profile_params,GRADED,file_qualified,A,A|2026-04-24: evidence-backed road helper -> existing direct runtime tests covered,A,Road carving profile parameter helper,Profiles are fixed constants and not biome/material aware.,Add biome-aware shoulder and erosion-edge profile variants.
terrain_twelve_step.py,684,function,_resolve_road_solver_bounds,_resolve_road_solver_bounds,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-22: upgraded twelve-step road routing bounds -> world solver extent now derives from local grid shape times metre cell size so preview/downsample routing keeps correct scale,A,,,
terrain_twelve_step.py,707,function,_grid_cell_to_world_center,_grid_cell_to_world_center,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-22: verified road waypoint world conversion -> twelve-step routing now launches A* from cell centres with stable terrain-bound clamping and height sampling,A,,,
terrain_twelve_step.py,727,function,_world_path_to_grid_cells,_world_path_to_grid_cells,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-22: upgraded twelve-step road path projection -> world-space 24-dir routes now snap back to unique local grid cells without NaN leakage or duplicate-step inflation,A,,,
terrain_twelve_step.py,758,function,_generate_road_mesh_specs,_generate_road_mesh_specs,GRADED,file_qualified,A,"A|2026-04-20: Wave-10 AAA deep-dive -- rock_hardness and water_surface now derived from pipeline data, no longer None",A,Road-authoring handoff helper,"Still treats all waypoints as one chain and produces a coarse path-only spec; no disconnected-network support, no road SDF output, and no richer Rune-style metadata.",Keep as a helper but plan richer road descriptors/SDF output in the merged road phase.
terrain_twelve_step.py,884,function,_apply_road_profile_to_heightmap,_apply_road_profile_to_heightmap,GRADED,file_qualified,B,"B|2026-04-23: verified three-zone road carving helper -> vectorized mask and SDF output are correct, though still a simplified shaping model compared with the full road runtime stack",B,,,
terrain_twelve_step.py,973,function,_generate_water_body_specs,_generate_water_body_specs,GRADED,file_qualified,B-,,B-,,,
terrain_twelve_step.py,1034,function,run_twelve_step_world_terrain,run_twelve_step_world_terrain,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note documents canonical upgrade from lower grade; grade jump C+/A- -> A (R9 is authoritative post-upgrade assessment with citation); A-|2026-04-19: upgraded C+ -> full error accumulation dict 12 steps soft fails in errors key glacial_delta per-tile,A,,"the docstring SAYS Steps 1-9 + 12 do real work, Steps 10-11 are stubs — but ALSO Steps 4-5 are stubs (functions above). So really only Steps 1-3, 6-9, 12 do real work, and 10-11 do partial work via helpers. The audit trail does not surface the stub status.",complete Steps 4 & 5; surface stubs in the result dict.
terrain_unity_export.py,39,function,_apply_unity_scale,_apply_unity_scale,GRADED,file_qualified,B+,"B+|2026-04-19: scalar and list-of-float support, UNITY_SCALE_FACTOR 0.85 applied correctly.",,,,
terrain_unity_export.py,46,function,write_animation_clip_yaml,write_animation_clip_yaml,GRADED,file_qualified,B+,,B+,Unity animation exporter,Unity Editor import smoke still required before A-tier confidence.,Keep Phase 10 animation export test current.
terrain_unity_export.py,198,function,_is_unity_heightmap_resolution,_is_unity_heightmap_resolution,GRADED,file_qualified,A,A|2026-04-24: evidence-backed helper -> direct visual/export runtime tests covered,A,Unity terrain heightmap resolution guard,Minimum/maximum engine limits still belong in export profile validation.,Keep Unity import contract tests.
terrain_unity_export.py,203,function,_build_foliage_scatter_manifest,_build_foliage_scatter_manifest,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_unity_export.py,232,function,_sha256,_sha256,GRADED,file_qualified,B+,"B+|2026-04-19: chunked 64KB read, correct hex digest.",A,,,
terrain_unity_export.py,240,function,_quantize_heightmap,_quantize_heightmap,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: canonical Unity Terrain export step (central-difference normals, float64->uint16 quantization, Unity axis flip) matching Unity RAW heightmap + splatmap contract; grade A-/B+ -> A (no code change required); B+|2026-04-19: float64 precision, height_min/max from stack attrs, uint16 output with rounding.",A,,,
terrain_unity_export.py,257,function,_compute_terrain_normals_zup,_compute_terrain_normals_zup,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: canonical Unity Terrain export step (central-difference normals, float64->uint16 quantization, Unity axis flip) matching Unity RAW heightmap + splatmap contract; grade A-/B+ -> A (no code change required); B+|2026-04-19: np.gradient edge_order=1, zero-length normal guard, float32 output.",A,,edge_order=1 is one-sided differences at boundaries; produces edge-normal artifacts.,edge_order=2 for second-order accurate edges.
terrain_unity_export.py,278,function,_zup_to_unity_vectors,_zup_to_unity_vectors,GRADED,file_qualified,B+,"B+|2026-04-19: (x, z, y) swizzle, trailing-dim-3 validation, contiguous output.",A,,,
terrain_unity_export.py,289,function,_export_heightmap,_export_heightmap,GRADED,file_qualified,B+,B+|2026-04-19: upgraded C+ -> flip_y=True Unity convention height_min_m/height_max_m real-world scale bit_depth=8 uint8 mobile,C+,,,
terrain_unity_export.py,360,function,_bit_depth_for_profile,_bit_depth_for_profile,GRADED,file_qualified,B+,B+|2026-04-19: upgraded B -> profile lookup: mobile=8 standard/high_fidelity/hero_shot/aaa_open_world=16; 2026-04-21: live public export handler now exercises profile-specific bit depth through COMMAND_HANDLERS + MCP unity_export route.,B,,,
terrain_unity_export.py,395,function,pass_prepare_terrain_normals,pass_prepare_terrain_normals,GRADED,file_qualified,B+,"B+|2026-04-19: computes normals, sets terrain_normals channel, correct PassResult.",,,,
terrain_unity_export.py,420,function,pass_prepare_heightmap_raw_u16,pass_prepare_heightmap_raw_u16,GRADED,file_qualified,B+,"B+|2026-04-19: quantizes height to uint16, sets heightmap_raw_u16 channel, min/max metrics.",,,,
terrain_unity_export.py,446,function,pass_prepare_unity_auxiliary_channels,pass_prepare_unity_auxiliary_channels,GRADED,file_qualified,B+,,B+,Unity export auxiliary channel writer,Physics classification and AO are conservative derived approximations not final engine-authored collision data.,Refine collider classes and AO bake with Unity-side feedback in later export phases.
terrain_unity_export.py,511,function,register_bundle_j_terrain_normals_pass,register_bundle_j_terrain_normals_pass,GRADED,file_qualified,B+,"B+|2026-04-19: correct PassDefinition, requires height, produces terrain_normals.",,,,
terrain_unity_export.py,527,function,register_bundle_j_heightmap_u16_pass,register_bundle_j_heightmap_u16_pass,GRADED,file_qualified,B+,"B+|2026-04-19: correct PassDefinition, requires height, produces heightmap_raw_u16.",,,,
terrain_unity_export.py,543,function,register_bundle_j_unity_auxiliary_pass,register_bundle_j_unity_auxiliary_pass,GRADED,file_qualified,B,,B,Unity export registrar helper,Registrar has little standalone behavior beyond PassDefinition wiring.,Keep Bundle J and master registrar tests covering pass presence.
terrain_unity_export.py,564,function,_flip_for_unity,_flip_for_unity,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: canonical Unity Terrain export step (central-difference normals, float64->uint16 quantization, Unity axis flip) matching Unity RAW heightmap + splatmap contract; grade A-/B+ -> A (no code change required); B+|2026-04-19: np.flip axis=0 for 2D+, no-op for 1D.",A,,,
terrain_unity_export.py,571,function,_ensure_little_endian,_ensure_little_endian,GRADED,file_qualified,B+,"B+|2026-04-19: single-byte arrays pass through, multi-byte reordered to LE via newbyteorder.",A,,,
terrain_unity_export.py,578,function,_flip_normal_y,_flip_normal_y,GRADED,file_qualified,B-,,B-,Terrain pipeline helper / production utility,Needs callable-specific focused evidence before promotion above B-.,Add exact unit/integration evidence for this callable and update grade row with proof.
terrain_unity_export.py,604,function,_pack_hdrp_mask_map,_pack_hdrp_mask_map,GRADED,file_qualified,B-,,B-,Terrain pipeline helper / production utility,Needs callable-specific focused evidence before promotion above B-.,Add exact unit/integration evidence for this callable and update grade row with proof.
