file,line,kind,callable,simple_name,grade_match_status,final_grade,r9_consensus,aaa_equivalent,weakness,upgrade
terrain_quality_profiles.py,826,function,list_quality_profiles,list_quality_profiles,MISSING,,,,,
terrain_quality_profiles.py,837,function,list_quality_profiles_canonical,list_quality_profiles_canonical,MISSING,,,,,
terrain_quality_profiles.py,852,function,write_profile_jsons,write_profile_jsons,MISSING,,,,,
terrain_quality_profiles.py,913,function,_is_under,_is_under,MISSING,,,,,
terrain_quality_profiles.py,980,function,lock_preset,lock_preset,MISSING,,,,,
terrain_quality_profiles.py,985,function,unlock_preset,unlock_preset,MISSING,,,,,
terrain_quixel_ingest.py,166,method,QuixelAsset.has_channel,has_channel,MISSING,,,,,
terrain_quixel_ingest.py,169,method,QuixelAsset.to_dict,to_dict,NAME_ONLY_MATCH,,,,,
terrain_quixel_ingest.py,178,function,_classify_texture,_classify_texture,MISSING,,,,,
terrain_quixel_ingest.py,238,function,_asset_matches_biome,_asset_matches_biome,MISSING,,,,,
terrain_quixel_ingest.py,264,function,ingest_quixel_asset,ingest_quixel_asset,MISSING,,,,,
terrain_quixel_ingest.py,358,function,_bilinear_sample_texture,_bilinear_sample_texture,MISSING,,,,,
terrain_quixel_ingest.py,411,function,apply_quixel_to_layer,apply_quixel_to_layer,MISSING,,,,,
terrain_quixel_ingest.py,593,function,pass_quixel_ingest,pass_quixel_ingest,MISSING,,,,,
terrain_quixel_ingest.py,816,function,pass_quixel_ingest_bundle_k,pass_quixel_ingest_bundle_k,MISSING,,,,,
terrain_quixel_ingest.py,824,function,register_bundle_k_quixel_ingest_pass,register_bundle_k_quixel_ingest_pass,MISSING,,,,,
terrain_readability_bands.py,56,method,BandScore.clamp,clamp,MISSING,,,,,
terrain_readability_bands.py,61,function,_safe_std,_safe_std,MISSING,,,,,
terrain_readability_bands.py,71,function,_normalize_to_score,_normalize_to_score,MISSING,,,,,
terrain_readability_bands.py,83,function,_band_silhouette,_band_silhouette,MISSING,,,,,
terrain_readability_bands.py,155,function,_band_volume,_band_volume,MISSING,,,,,
terrain_readability_bands.py,209,function,_band_value,_band_value,MISSING,,,,,
terrain_readability_bands.py,261,function,_band_texture,_band_texture,MISSING,,,,,
terrain_readability_bands.py,324,function,_band_color,_band_color,MISSING,,,,,
terrain_readability_bands.py,376,function,compute_readability_bands,compute_readability_bands,MISSING,,,,,
terrain_readability_bands.py,387,function,aggregate_readability_score,aggregate_readability_score,MISSING,,,,,
terrain_readability_semantic.py,33,function,check_cliff_silhouette_readability,check_cliff_silhouette_readability,MISSING,,,,,
terrain_readability_semantic.py,243,function,check_waterfall_chain_completeness,check_waterfall_chain_completeness,MISSING,,,,,
terrain_readability_semantic.py,368,function,check_cave_framing_presence,check_cave_framing_presence,MISSING,,,,,
terrain_readability_semantic.py,482,function,check_focal_composition,check_focal_composition,MISSING,,,,,
terrain_readability_semantic.py,566,function,_safe_asarray,_safe_asarray,MISSING,,,,,
terrain_readability_semantic.py,577,function,run_semantic_readability_audit,run_semantic_readability_audit,MISSING,,,,,
terrain_reference_locks.py,37,function,lock_anchor,lock_anchor,MISSING,,,,,
terrain_reference_locks.py,46,function,unlock_anchor,unlock_anchor,MISSING,,,,,
terrain_reference_locks.py,50,function,clear_all_locks,clear_all_locks,MISSING,,,,,
terrain_reference_locks.py,55,function,is_locked,is_locked,MISSING,,,,,
terrain_reference_locks.py,59,function,_distance,_distance,MISSING,,,,,
terrain_reference_locks.py,66,function,assert_anchor_integrity,assert_anchor_integrity,MISSING,,,,,
terrain_reference_locks.py,84,function,assert_all_anchors_intact,assert_all_anchors_intact,MISSING,,,,,
terrain_region_exec.py,64,function,_pass_pad_radius,_pass_pad_radius,MISSING,,,,,
terrain_region_exec.py,68,function,compute_minimum_padding,compute_minimum_padding,MISSING,,,,,
terrain_region_exec.py,104,function,execute_region,execute_region,MISSING,,,,,
terrain_region_exec.py,133,function,execute_region_with_rollback,execute_region_with_rollback,MISSING,,,,,
terrain_region_exec.py,232,function,estimate_speedup,estimate_speedup,MISSING,,,,,
terrain_review_ingest.py,47,method,ReviewFinding.to_dict,to_dict,NAME_ONLY_MATCH,,,,,
terrain_review_ingest.py,55,function,_coerce_location,_coerce_location,MISSING,,,,,
terrain_review_ingest.py,63,function,ingest_review_json,ingest_review_json,MISSING,,,,,
terrain_review_ingest.py,121,function,apply_review_findings,apply_review_findings,MISSING,,,,,
terrain_review_ingest.py,192,function,pass_apply_review_blockers,pass_apply_review_blockers,MISSING,,,,,
terrain_rhythm.py,34,function,_positions_xy,_positions_xy,MISSING,,,,,
terrain_rhythm.py,47,function,_feature_type,_feature_type,MISSING,,,,,
terrain_rhythm.py,56,function,_feature_salience,_feature_salience,MISSING,,,,,
terrain_rhythm.py,67,function,_nn_distances,_nn_distances,MISSING,,,,,
terrain_rhythm.py,81,function,_ripley_k_proxy,_ripley_k_proxy,MISSING,,,,,
terrain_rhythm.py,118,function,_monotonic_gradient,_monotonic_gradient,MISSING,,,,,
terrain_rhythm.py,148,function,analyze_feature_rhythm,analyze_feature_rhythm,MISSING,,,,,
terrain_rhythm.py,245,function,enforce_rhythm,enforce_rhythm,MISSING,,,,,
terrain_rhythm.py,422,function,validate_rhythm,validate_rhythm,MISSING,,,,,
terrain_rng.py,17,function,make_rng,make_rng,MISSING,,,,,
terrain_rng.py,34,function,tile_rng,tile_rng,MISSING,,,,,
terrain_roughness_driver.py,25,function,compute_roughness_from_wetness_wear,compute_roughness_from_wetness_wear,MISSING,,,,,
terrain_roughness_driver.py,78,function,pass_roughness_driver,pass_roughness_driver,MISSING,,,,,
terrain_roughness_driver.py,223,function,register_bundle_k_roughness_driver_pass,register_bundle_k_roughness_driver_pass,MISSING,,,,,
terrain_saliency.py,70,function,_world_to_cell,_world_to_cell,NAME_ONLY_MATCH,,,,,
terrain_saliency.py,88,function,_sample_height_bilinear,_sample_height_bilinear,MISSING,,,,,
terrain_saliency.py,125,function,compute_vantage_silhouettes,compute_vantage_silhouettes,MISSING,,,,,
terrain_saliency.py,233,function,auto_sculpt_around_feature,auto_sculpt_around_feature,MISSING,,,,,
terrain_saliency.py,370,function,_rasterize_vantage_silhouettes_onto_grid,_rasterize_vantage_silhouettes_onto_grid,MISSING,,,,,
terrain_saliency.py,447,function,_compute_8factor_saliency,_compute_8factor_saliency,MISSING,,,,,
terrain_saliency.py,475,function,_norm01,_norm01,MISSING,,,,,
terrain_saliency.py,602,function,pass_saliency_refine,pass_saliency_refine,MISSING,,,,,
terrain_saliency.py,700,function,_saliency_quality_gate,_saliency_quality_gate,MISSING,,,,,
terrain_saliency.py,765,function,register_saliency_pass,register_saliency_pass,MISSING,,,,,
terrain_scatter_altitude_audit_linter.py,41,function,audit_scatter_altitude_conversion,audit_scatter_altitude_conversion,MISSING,,,,,
terrain_scene_read.py,24,function,_walk_scene,_walk_scene,MISSING,,,,,
terrain_scene_read.py,74,function,capture_scene_read,capture_scene_read,MISSING,,,,,
terrain_scene_read.py,190,function,get_extended_metadata,get_extended_metadata,MISSING,,,,,
terrain_scene_read.py,200,function,_coerce_bbox,_coerce_bbox,MISSING,,,,,
terrain_scene_read.py,218,function,handle_capture_scene_read,handle_capture_scene_read,MISSING,,,,,
terrain_sculpt.py,43,function,_require_bpy,_require_bpy,MISSING,,,,,
terrain_sculpt.py,78,function,get_falloff_value,get_falloff_value,GRADED,,,ZBrush/Mudbox brush falloff curve (customizable curve editor),"Hard-coded set of 4 curves with no user-definable curve editor, no root/inverse-sharp/middle/gaussian options, and the clamp to 1.5 silently allows out-of-range input where AAA tools expose an editable 2D spline.","Replace with a sampled 1D curve LUT driven by a user-editable spline (bezier/catmull) plus common presets (gauss, sharper, root, constant, custom), matching Blender/ZBrush brush curve UX."
terrain_sculpt.py,116,function,_build_falloff_lut,_build_falloff_lut,MISSING,,,,,
terrain_sculpt.py,163,function,_sample_falloff_lut,_sample_falloff_lut,MISSING,,,,,
terrain_sculpt.py,189,function,compute_brush_weights,compute_brush_weights,GRADED,,,UE Landscape brush footprint / Houdini heightfield mask by radius,"O(N) linear scan over every vertex with no spatial acceleration (KD-tree/grid/BVH), XY-only so projects wrong on sloped terrain, no pressure/tilt/azimuth, no anisotropic (elliptical) brush, no alpha-texture mask, and no stroke dab spacing - AAA tools use screen-space projection along the view ray with a spatial index.","Add KD-tree/spatial grid accel, ray-project the brush onto the surface (not XY plane), support pressure curve + elliptical shape + alpha-image mask + stroke spacing, and compute weight over geodesic distance for steep slopes."
terrain_sculpt.py,277,function,compute_raise_displacements,compute_raise_displacements,GRADED,,,"ZBrush Standard/Inflate brush, UE Landscape Sculpt (raise)","Displaces purely along world Z with no surface-normal option, no accumulation curve / per-dab falloff, no max-height clamp, no layer/undo stack, no pressure-sensitive strength, and no noise/jitter - an AAA raise brush offsets along averaged normal with stroke accumulation and clamps.","Offset along smoothed vertex normal (toggle normal vs Z), add per-stroke accumulation/clamp, pressure curve, optional noise modulation, and feed into a layered height buffer for non-destructive sculpting."
terrain_sculpt.py,411,function,compute_lower_displacements,compute_lower_displacements,GRADED,,,ZBrush Standard (inverted) / UE Landscape Sculpt (lower),"Just a sign-flip of raise - no normal-aligned direction, no floor/minimum clamp, no distinct 'dig' behavior (AAA dig brushes carve along inverse-normal with a sharper falloff and terrain-floor clamp), and shares all of raise's gaps.","Share a single directional-displacement kernel with raise, expose direction enum (UP/DOWN/NORMAL/INV_NORMAL), add min-height clamp, pressure, and dig-shape option."
terrain_sculpt.py,530,function,compute_smooth_displacements,compute_smooth_displacements,GRADED,,,"ZBrush Smooth brush, Blender sculpt Smooth (Laplacian/surface/enhance-detail)","Only smooths Z (not full 3D position), uniform weighting rather than cotangent/area weights (causes shrinkage on irregular meshes), single Jacobi iteration per call (no iteration count), no Taubin lambda/mu shrinkage compensation, no detail-preserving smooth, no boundary handling - ZBrush/Blender offer Laplacian, Surface, Enhance-Detail, Taubin, and relax modes.","Add iterations param, support cotangent weights, Taubin lambda/mu to prevent shrinkage, a surface-smooth mode that preserves XY and only relaxes along normal, plus relax-topology and enhance-detail variants."
terrain_sculpt.py,677,function,compute_flatten_displacements,compute_flatten_displacements,GRADED,,,"ZBrush Flatten/Planar/Trim Dynamic, UE Landscape Flatten (with eye-dropper)","Flattens to unweighted mean Z of affected verts (not a fitted plane), ignores brush weights in the average (bias toward edge verts), no user-set target height / eye-dropper pick, no plane-from-first-contact 'trim' mode, no angle/slope constraint - AAA flatten brushes plane-fit via least-squares and offer 'flatten to target', 'ramp', 'contrast' modes.","Compute a weighted least-squares plane from the affected verts, expose modes (average / first-hit / user-target / plane-fit), add contrast-blur parameter and ramp/slope constraint."
terrain_sculpt.py,814,function,compute_stamp_displacements,compute_stamp_displacements,GRADED,,,"World Machine/Gaea stamp macro, Houdini heightfield stamp, ZBrush Alpha stamp, UE Landscape Erosion/Stamp brush","Nearest-neighbor sampling only (no bilinear/bicubic) causing blocky artifacts, axis-aligned square footprint inside a circular brush, no rotation / scale / flip, no blend modes (add/max/min/subtract/replace), no height remap curve, no wrap/tile, no masked alpha channel - AAA stamps support rotation, 8+ blend ops, bicubic sampling, and remap curves.","Add bilinear/bicubic sampling, rotation/scale/flip of the stamp, blend modes (add/max/min/replace/multiply/subtract), height remap curve, tile/wrap option, and a separate mask channel; decouple stamp footprint from circular brush weight."
terrain_sculpt.py,981,function,_build_adjacency,_build_adjacency,GRADED,,,,,
terrain_sculpt.py,1026,function,handle_sculpt_terrain,handle_sculpt_terrain,GRADED,,,UE Landscape Sculpt mode / Blender Sculpt operator / ZBrush stroke dispatch,"Not a true stroke system - a single dab per call with no stroke spacing / path / smoothing-between-dabs, full mesh read/write every call (O(N) each), no undo stack / layer, no symmetry (X/Y/radial), no multires / sculpt-mode integration, no mask/vertex-group support, no normal/position updates beyond Z, no dirty-rect optimization - AAA sculpt dispatchers stream strokes, write only touched verts, push to an undo stack, and support symmetry + mask + layers.","Accept a stroke (list of samples + pressure), build/maintain a vertex KD-tree + dirty-vert set across dabs, add symmetry planes, mask/vertex-group weighting, undo layer stack, and an option to modify XYZ along normal; batch bmesh writes per stroke not per dab."
terrain_semantics.py,99,method,WorldHeightTransform.to_normalized,to_normalized,MISSING,,,,,
terrain_semantics.py,114,method,WorldHeightTransform.from_normalized,from_normalized,MISSING,,,,,
terrain_semantics.py,156,method,BBox.width,width,MISSING,,,,,
terrain_semantics.py,160,method,BBox.height,height,MISSING,,,,,
terrain_semantics.py,164,method,BBox.center,center,MISSING,,,,,
terrain_semantics.py,167,method,BBox.to_tuple,to_tuple,MISSING,,,,,
terrain_semantics.py,170,method,BBox.contains_point,contains_point,MISSING,,,,,
terrain_semantics.py,173,method,BBox.intersects,intersects,MISSING,,,,,
terrain_semantics.py,181,method,BBox.to_cell_slice,to_cell_slice,MISSING,,,,,
terrain_semantics.py,657,method,TerrainMaskStack.get,get,MISSING,,,,,
terrain_semantics.py,673,method,TerrainMaskStack.import_neighbor_edge,import_neighbor_edge,MISSING,,,,,
terrain_semantics.py,705,method,TerrainMaskStack.export_edge_heights,export_edge_heights,MISSING,,,,,
terrain_semantics.py,745,method,TerrainMaskStack.set,set,MISSING,,,,,
terrain_semantics.py,798,method,TerrainMaskStack.mark_dirty,mark_dirty,MISSING,,,,,
terrain_semantics.py,802,method,TerrainMaskStack.mark_clean,mark_clean,MISSING,,,,,
terrain_semantics.py,805,method,TerrainMaskStack.assert_channels_present,assert_channels_present,MISSING,,,,,
terrain_semantics.py,841,method,TerrainMaskStack.unity_export_manifest,unity_export_manifest,MISSING,,,,,
terrain_semantics.py,884,method,TerrainMaskStack.compute_hash,compute_hash,MISSING,,,,,
terrain_semantics.py,951,method,TerrainMaskStack.to_npz,to_npz,MISSING,,,,,
terrain_semantics.py,1001,method,TerrainMaskStack.from_npz,from_npz,MISSING,,,,,
terrain_semantics.py,1073,method,ProtectedZoneSpec.permits,permits,MISSING,,,,,
terrain_semantics.py,1209,method,TerrainIntentState.with_scene_read,with_scene_read,MISSING,,,,,
terrain_semantics.py,1215,method,TerrainIntentState.intent_hash,intent_hash,MISSING,,,,,
terrain_semantics.py,1278,method,ValidationIssue.is_hard,is_hard,MISSING,,,,,
terrain_semantics.py,1282,method,ValidationIssue.is_soft,is_soft,MISSING,,,,,
terrain_semantics.py,1286,method,ValidationIssue.is_info,is_info,MISSING,,,,,
terrain_semantics.py,1330,method,PassResult.ok,ok,MISSING,,,,,
terrain_semantics.py,1334,method,PassResult.failed,failed,MISSING,,,,,
terrain_semantics.py,1338,method,PassResult.has_hard_issues,has_hard_issues,MISSING,,,,,
terrain_semantics.py,1342,method,PassResult.summary,summary,MISSING,,,,,
terrain_semantics.py,1481,method,TerrainPipelineState.tile_x,tile_x,MISSING,,,,,
terrain_semantics.py,1485,method,TerrainPipelineState.tile_y,tile_y,MISSING,,,,,
terrain_semantics.py,1488,method,TerrainPipelineState.record_pass,record_pass,MISSING,,,,,
terrain_shadow_clipmap_bake.py,50,function,_resample_height,_resample_height,MISSING,,,,,
terrain_shadow_clipmap_bake.py,72,function,_bake_single_cascade,_bake_single_cascade,MISSING,,,,,
terrain_shadow_clipmap_bake.py,133,function,bake_shadow_clipmap,bake_shadow_clipmap,MISSING,,,,,
terrain_shadow_clipmap_bake.py,225,function,_write_mini_exr_f32,_write_mini_exr_f32,MISSING,,,,,
terrain_shadow_clipmap_bake.py,256,function,_write_str,_write_str,MISSING,,,,,
terrain_shadow_clipmap_bake.py,260,function,_write_attr,_write_attr,MISSING,,,,,
terrain_shadow_clipmap_bake.py,323,function,export_shadow_clipmap_exr,export_shadow_clipmap_exr,MISSING,,,,,
terrain_shadow_clipmap_bake.py,424,function,pass_shadow_clipmap,pass_shadow_clipmap,MISSING,,,,,
terrain_shadow_clipmap_bake.py,518,function,register_bundle_k_shadow_clipmap_pass,register_bundle_k_shadow_clipmap_pass,MISSING,,,,,
terrain_stochastic_shader.py,300,method,StochasticShaderTemplate.to_dict,to_dict,NAME_ONLY_MATCH,,,,,
terrain_stochastic_shader.py,316,function,_tile_hash_2d,_tile_hash_2d,MISSING,,,,,
terrain_stochastic_shader.py,335,function,_hash,_hash,MISSING,,,,,
terrain_stochastic_shader.py,350,function,build_stochastic_sampling_mask,build_stochastic_sampling_mask,MISSING,,,,,
terrain_stochastic_shader.py,459,function,_bilerp,_bilerp,MISSING,,,,,
terrain_stochastic_shader.py,515,function,export_unity_shader_template,export_unity_shader_template,MISSING,,,,,
terrain_stochastic_shader.py,619,function,pass_stochastic_shader,pass_stochastic_shader,MISSING,,,,,
terrain_stochastic_shader.py,733,function,register_bundle_k_stochastic_shader_pass,register_bundle_k_stochastic_shader_pass,MISSING,,,,,
terrain_stratigraphy.py,116,method,StratigraphyStack.total_thickness,total_thickness,MISSING,,,,,
terrain_stratigraphy.py,119,method,StratigraphyStack.layer_for_elevation,layer_for_elevation,MISSING,,,,,
terrain_stratigraphy.py,144,function,compute_strata_orientation,compute_strata_orientation,MISSING,,,,,
terrain_stratigraphy.py,200,function,compute_rock_hardness,compute_rock_hardness,MISSING,,,,,
terrain_stratigraphy.py,231,function,apply_differential_erosion,apply_differential_erosion,MISSING,,,,,
terrain_stratigraphy.py,364,function,simulate_fold_deformation,simulate_fold_deformation,MISSING,,,,,
terrain_stratigraphy.py,454,function,detect_unconformities,detect_unconformities,MISSING,,,,,
terrain_stratigraphy.py,521,function,simulate_intrusions,simulate_intrusions,MISSING,,,,,
terrain_stratigraphy.py,625,function,export_strata_cross_section,export_strata_cross_section,MISSING,,,,,
terrain_stratigraphy.py,749,function,_default_strat_stack_from_hints,_default_strat_stack_from_hints,MISSING,,,,,
terrain_stratigraphy.py,920,function,pass_stratigraphy,pass_stratigraphy,MISSING,,,,,
terrain_telemetry_dashboard.py,35,method,TelemetryRecord.to_dict,to_dict,NAME_ONLY_MATCH,,,,,
terrain_telemetry_dashboard.py,41,method,TelemetryRecord.from_dict,from_dict,NAME_ONLY_MATCH,,,,,
terrain_telemetry_dashboard.py,56,function,_count_populated_channels,_count_populated_channels,MISSING,,,,,
terrain_telemetry_dashboard.py,65,function,record_telemetry,record_telemetry,MISSING,,,,,
terrain_telemetry_dashboard.py,96,function,_load_records,_load_records,MISSING,,,,,
terrain_telemetry_dashboard.py,113,function,summarize_telemetry,summarize_telemetry,MISSING,,,,,
terrain_twelve_step.py,50,function,_apply_flatten_zones_stub,_apply_flatten_zones_stub,MISSING,,,,,
terrain_twelve_step.py,130,function,_apply_canyon_river_carves_stub,_apply_canyon_river_carves_stub,MISSING,,,,,
terrain_twelve_step.py,260,function,_detect_cliff_edges_stub,_detect_cliff_edges_stub,MISSING,,,,,
terrain_twelve_step.py,388,function,_detect_cave_candidates_stub,_detect_cave_candidates_stub,MISSING,,,,,
terrain_twelve_step.py,573,function,_detect_waterfall_lips_stub,_detect_waterfall_lips_stub,MISSING,,,,,
terrain_twelve_step.py,629,function,_build_road_cost_map,_build_road_cost_map,MISSING,,,,,
terrain_twelve_step.py,654,function,_road_type_for_anchor_pair,_road_type_for_anchor_pair,MISSING,,,,,
terrain_twelve_step.py,671,function,_road_profile_params,_road_profile_params,MISSING,,,,,
terrain_twelve_step.py,686,function,_generate_road_mesh_specs,_generate_road_mesh_specs,MISSING,,,,,
terrain_twelve_step.py,797,function,_apply_road_profile_to_heightmap,_apply_road_profile_to_heightmap,MISSING,,,,,
terrain_twelve_step.py,886,function,_generate_water_body_specs,_generate_water_body_specs,MISSING,,,,,
terrain_twelve_step.py,947,function,run_twelve_step_world_terrain,run_twelve_step_world_terrain,MISSING,,,,,
terrain_unity_export.py,34,function,_apply_unity_scale,_apply_unity_scale,MISSING,,,,,
terrain_unity_export.py,41,function,_is_unity_heightmap_resolution,_is_unity_heightmap_resolution,MISSING,,,,,
terrain_unity_export.py,46,function,_sha256,_sha256,MISSING,,,,,
terrain_unity_export.py,54,function,_quantize_heightmap,_quantize_heightmap,MISSING,,,,,
terrain_unity_export.py,65,function,_compute_terrain_normals_zup,_compute_terrain_normals_zup,MISSING,,,,,
terrain_unity_export.py,82,function,_zup_to_unity_vectors,_zup_to_unity_vectors,MISSING,,,,,
terrain_unity_export.py,93,function,_export_heightmap,_export_heightmap,MISSING,,,,,
terrain_unity_export.py,164,function,_bit_depth_for_profile,_bit_depth_for_profile,MISSING,,,,,
terrain_unity_export.py,199,function,pass_prepare_terrain_normals,pass_prepare_terrain_normals,MISSING,,,,,
terrain_unity_export.py,224,function,pass_prepare_heightmap_raw_u16,pass_prepare_heightmap_raw_u16,MISSING,,,,,
terrain_unity_export.py,250,function,register_bundle_j_terrain_normals_pass,register_bundle_j_terrain_normals_pass,MISSING,,,,,
terrain_unity_export.py,266,function,register_bundle_j_heightmap_u16_pass,register_bundle_j_heightmap_u16_pass,MISSING,,,,,
terrain_unity_export.py,282,function,_flip_for_unity,_flip_for_unity,MISSING,,,,,
terrain_unity_export.py,289,function,_ensure_little_endian,_ensure_little_endian,MISSING,,,,,
terrain_unity_export.py,296,function,_write_raw_array,_write_raw_array,MISSING,,,,,
terrain_unity_export.py,328,function,_write_json,_write_json,MISSING,,,,,
terrain_unity_export.py,347,function,_hex_to_rgb01,_hex_to_rgb01,MISSING,,,,,
terrain_unity_export.py,361,function,_default_splatmap_layer_meta,_default_splatmap_layer_meta,MISSING,,,,,
terrain_unity_export.py,401,function,_iter_connected_components,_iter_connected_components,MISSING,,,,,
terrain_unity_export.py,442,function,_component_bounds,_component_bounds,MISSING,,,,,
terrain_unity_export.py,459,function,_component_vertical_extent,_component_vertical_extent,MISSING,,,,,
terrain_unity_export.py,487,function,_build_unity_import_descriptor,_build_unity_import_descriptor,MISSING,,,,,
terrain_unity_export.py,589,function,_zup_to_unity_vector,_zup_to_unity_vector,MISSING,,,,,
terrain_unity_export.py,594,function,_bounds_to_unity,_bounds_to_unity,MISSING,,,,,
terrain_unity_export.py,601,function,_terrain_normal_at,_terrain_normal_at,MISSING,,,,,
terrain_unity_export.py,620,function,_quantize_detail_density,_quantize_detail_density,MISSING,,,,,
terrain_unity_export.py,626,function,_write_splatmap_groups,_write_splatmap_groups,MISSING,,,,,
terrain_unity_export.py,738,function,export_unity_manifest,export_unity_manifest,MISSING,,,,,
terrain_unity_export.py,1097,function,_audio_zones_json,_audio_zones_json,MISSING,,,,,
terrain_unity_export.py,1143,function,_gameplay_zones_json,_gameplay_zones_json,MISSING,,,,,
terrain_unity_export.py,1186,function,_wildlife_zones_json,_wildlife_zones_json,MISSING,,,,,
terrain_unity_export.py,1219,function,_decals_json,_decals_json,MISSING,,,,,
terrain_unity_export.py,1266,function,compute_wind_bend_vertex_color,compute_wind_bend_vertex_color,MISSING,,,,,
terrain_unity_export.py,1332,function,_tree_instances_json,_tree_instances_json,MISSING,,,,,
terrain_unity_export_contracts.py,43,method,UnityExportContract.minimum_for,minimum_for,MISSING,,,,,
terrain_unity_export_contracts.py,86,function,validate_mesh_attributes_present,validate_mesh_attributes_present,MISSING,,,,,
terrain_unity_export_contracts.py,109,function,validate_vertex_attributes_present,validate_vertex_attributes_present,MISSING,,,,,
terrain_unity_export_contracts.py,138,function,write_export_manifest,write_export_manifest,MISSING,,,,,
terrain_unity_export_contracts.py,163,function,validate_bit_depth_contract,validate_bit_depth_contract,MISSING,,,,,
terrain_validation.py,89,method,ValidationReport.all_issues,all_issues,MISSING,,,,,
terrain_validation.py,92,method,ValidationReport.add,add,MISSING,,,,,
terrain_validation.py,103,method,ValidationReport.recompute_status,recompute_status,MISSING,,,,,
terrain_validation.py,112,method,ValidationReport.category_summary,category_summary,MISSING,,,,,
terrain_validation.py,171,function,_issue_category,_issue_category,MISSING,,,,,
terrain_validation.py,189,function,_safe_asarray,_safe_asarray,MISSING,,,,,
terrain_validation.py,195,function,_cell_bounds_for_feature,_cell_bounds_for_feature,MISSING,,,,,
terrain_validation.py,215,function,protected_zone_hash,protected_zone_hash,MISSING,,,,,
terrain_validation.py,244,function,validate_height_finite,validate_height_finite,MISSING,,,,,
terrain_validation.py,273,function,validate_height_range,validate_height_range,MISSING,,,,,
terrain_validation.py,319,function,validate_slope_distribution,validate_slope_distribution,MISSING,,,,,
terrain_validation.py,359,function,validate_protected_zones_untouched,validate_protected_zones_untouched,MISSING,,,,,
terrain_validation.py,396,function,validate_tile_seam_continuity,validate_tile_seam_continuity,MISSING,,,,,
terrain_validation.py,555,function,validate_erosion_mass_conservation,validate_erosion_mass_conservation,MISSING,,,,,
terrain_validation.py,600,function,validate_hero_feature_placement,validate_hero_feature_placement,MISSING,,,,,
terrain_validation.py,664,function,validate_material_coverage,validate_material_coverage,MISSING,,,,,
terrain_validation.py,710,function,_material_channel_exts_for_validation,_material_channel_exts_for_validation,MISSING,,,,,
terrain_validation.py,761,function,_default_texel_density_max_ratio,_default_texel_density_max_ratio,MISSING,,,,,
terrain_validation.py,775,function,validate_material_texel_density_coherency,validate_material_texel_density_coherency,MISSING,,,,,
terrain_validation.py,802,function,validate_cliff_screen_coverage,validate_cliff_screen_coverage,MISSING,,,,,
terrain_validation.py,853,function,validate_channel_dtypes,validate_channel_dtypes,MISSING,,,,,
terrain_validation.py,877,function,validate_unity_export_ready,validate_unity_export_ready,MISSING,,,,,
terrain_validation.py,918,function,check_cliff_silhouette_readability,check_cliff_silhouette_readability,MISSING,,,,,
terrain_validation.py,1065,function,check_waterfall_chain_completeness,check_waterfall_chain_completeness,MISSING,,,,,
terrain_validation.py,1158,function,check_cave_framing_presence,check_cave_framing_presence,MISSING,,,,,
terrain_validation.py,1240,function,validate_strata_consistency,validate_strata_consistency,MISSING,,,,,
terrain_validation.py,1372,function,validate_glacial_plausibility,validate_glacial_plausibility,MISSING,,,,,
terrain_validation.py,1525,function,validate_karst_plausibility,validate_karst_plausibility,MISSING,,,,,
terrain_validation.py,1672,function,check_focal_composition,check_focal_composition,MISSING,,,,,
terrain_validation.py,1775,method,ReadabilityAuditReport.all_issues,all_issues,MISSING,,,,,
terrain_validation.py,1783,method,ReadabilityAuditReport.recompute_status,recompute_status,MISSING,,,,,
terrain_validation.py,1794,function,run_readability_audit,run_readability_audit,MISSING,,,,,
terrain_validation.py,1824,function,_readability_audit_validator,_readability_audit_validator,MISSING,,,,,
terrain_validation.py,1855,function,run_validation_suite,run_validation_suite,MISSING,,,,,
terrain_validation.py,1908,function,bind_active_controller,bind_active_controller,MISSING,,,,,
terrain_validation.py,1934,function,pass_validation_full,pass_validation_full,MISSING,,,,,
terrain_validation.py,1983,function,register_bundle_d_passes,register_bundle_d_passes,MISSING,,,,,
terrain_vegetation_depth.py,74,method,VegetationLayers.understory_density,understory_density,MISSING,,,,,
terrain_vegetation_depth.py,77,method,VegetationLayers.as_dict,as_dict,MISSING,,,,,
terrain_vegetation_depth.py,128,function,_region_slice,_region_slice,NAME_ONLY_MATCH,,,,,
terrain_vegetation_depth.py,144,function,_protected_mask,_protected_mask,MISSING,,,,,
terrain_vegetation_depth.py,170,function,_normalize,_normalize,MISSING,,,,,
terrain_vegetation_depth.py,224,function,compute_vegetation_layers,compute_vegetation_layers,MISSING,,,,,
terrain_vegetation_depth.py,386,function,detect_disturbance_patches,detect_disturbance_patches,MISSING,,,,,
terrain_vegetation_depth.py,756,function,place_clearings,place_clearings,MISSING,,,,,
terrain_vegetation_depth.py,873,function,_grid_key,_grid_key,MISSING,,,,,
terrain_vegetation_depth.py,876,function,_is_valid,_is_valid,MISSING,,,,,
terrain_vegetation_depth.py,962,function,place_fallen_logs,place_fallen_logs,MISSING,,,,,
terrain_vegetation_depth.py,1139,function,apply_edge_effects,apply_edge_effects,MISSING,,,,,
terrain_vegetation_depth.py,1239,function,apply_cultivated_zones,apply_cultivated_zones,MISSING,,,,,
terrain_vegetation_depth.py,1304,function,_apply_zone,_apply_zone,MISSING,,,,,
