file,line,kind,callable,simple_name,grade_match_status,match_mode,current_grade,r9_consensus,final_grade,aaa_equivalent,weakness,upgrade
terrain_unity_export.py,1225,function,_gameplay_zones_json,_gameplay_zones_json,GRADED,file_qualified,B+,"B+|2026-04-19: 7 zone kind names with reason tags, bounds_to_unity.",B,,,connected-component labelling + height-aware Y extent → A−.
terrain_unity_export.py,1268,function,_wildlife_zones_json,_wildlife_zones_json,GRADED,file_qualified,B+,"B+|2026-04-19: per-species affinity threshold 0.1, bounds_to_unity, density metric.",B,,,mean over the mask → A−.
terrain_unity_export.py,1301,function,_decals_json,_decals_json,GRADED,file_qualified,B+,"B+|2026-04-19: argwhere >0.5, 512 placement cap, unity position + normal per decal, scale/rotation fields.",B+,,"— (1) hard cap 512: `coords[:512]` silently drops any decal beyond the first 512 per kind. No warning, no count in metadata. A terrain with 5000 blood-splatters will ship only 512.","respect full count (or warn + sort by density before truncation), add deterministic PRNG yaw/scale jitter from cell coords → A−."
terrain_unity_export.py,1348,function,compute_wind_bend_vertex_color,compute_wind_bend_vertex_color,GRADED,file_qualified,A,"A|2026-04-19: quadratic height falloff, dot-product with wind dir, RGBA layout R=XZ G=Y B=reserved A=1, (0,0) wind guard.",,,,
terrain_unity_export.py,1414,function,_tree_instances_json,_tree_instances_json,GRADED,file_qualified,B+,"B+|2026-04-19: wind bend vertex color per instance (Fix 13.2), zup_to_unity position, yaw_degrees, prototype_id.",B,,"Hard-codes `shadow_clipmap_bit_depth=32`, but `terrain_quality_profiles.py:55` declares `shadow_clipmap_bit_depth: int = 8` for default profiles. Two sources of truth, silently in conflict.","extend columns, raise on schema mismatch → A−."
terrain_unity_export_contracts.py,43,method,UnityExportContract.minimum_for,minimum_for,GRADED,file_qualified,A,,A,Unity HDRP terrain bit-depth table.,Returning 0 (vs raising) for unknown kinds is silent failure — a typo in `file_kind` would not surface. UE5's `FRHIPixelFormatInfo::GetSize` raises.,Raise `KeyError` on unknown file_kind.
terrain_unity_export_contracts.py,86,function,validate_mesh_attributes_present,validate_mesh_attributes_present,MISSING,none,,,,,,
terrain_unity_export_contracts.py,109,function,validate_vertex_attributes_present,validate_vertex_attributes_present,MISSING,none,,,,,,
terrain_unity_export_contracts.py,138,function,write_export_manifest,write_export_manifest,GRADED,file_qualified,A-,,A-,,,
terrain_unity_export_contracts.py,163,function,validate_bit_depth_contract,validate_bit_depth_contract,GRADED,file_qualified,A-,A-|2026-04-21: shadow clipmap encodings widened to float32_npy/float32_exr/raw_f32_le with direct regression coverage and live export path consumption.,B+,,"shadow_clipmap encoding check (line 290) compares to literal `""float""` but actual files use `""float32_npy""` — false negatives because shadow_clipmap currently writes `.npy` (BUG-58).",align encoding strings.
terrain_validation.py,90,method,ValidationReport.all_issues,all_issues,GRADED,file_qualified,A,,A,,None.,
terrain_validation.py,93,method,ValidationReport.add,add,GRADED,file_qualified,A,,A,,"None — defaulting to info is the right ""soft fail"" behavior; combined with `recompute_status` the report still reflects truth.",
terrain_validation.py,104,method,ValidationReport.recompute_status,recompute_status,GRADED,file_qualified,A,,A,,None.,
terrain_validation.py,113,method,ValidationReport.category_summary,category_summary,MISSING,none,,,,,,
terrain_validation.py,172,function,_issue_category,_issue_category,MISSING,none,,,,,,
terrain_validation.py,190,function,_safe_asarray,_safe_asarray,GRADED,file_qualified,A,,A,,,
terrain_validation.py,196,function,_cell_bounds_for_feature,_cell_bounds_for_feature,GRADED,file_qualified,A-,,A-,,,
terrain_validation.py,216,function,protected_zone_hash,protected_zone_hash,GRADED,file_qualified,A,,A,,,
terrain_validation.py,245,function,validate_height_finite,validate_height_finite,GRADED,file_qualified,A,,A,,,
terrain_validation.py,274,function,validate_height_range,validate_height_range,GRADED,file_qualified,B-,,A,,,
terrain_validation.py,320,function,validate_slope_distribution,validate_slope_distribution,GRADED,file_qualified,A,,A,,,
terrain_validation.py,360,function,validate_protected_zones_untouched,validate_protected_zones_untouched,GRADED,file_qualified,A,,A,,,
terrain_validation.py,397,function,validate_tile_seam_continuity,validate_tile_seam_continuity,GRADED,file_qualified,B+,B+|2026-04-19: upgraded B- -> two-tier self-consistency + cross-tile neighbor comparison,B-,,"""internal"" seam check — only validates that the edge is finite + has no jump > 50% of total span. This is NOT cross-tile seam matching. Won't catch tile-A's right edge ≠ tile-B's left edge (which is the actual seam-pop bug AAA cares about). Master audit notes Bundle H concern.",accept neighbor mask stacks and diff actual shared edges.
terrain_validation.py,556,function,validate_erosion_mass_conservation,validate_erosion_mass_conservation,GRADED,file_qualified,A-,,A-,,,
terrain_validation.py,601,function,validate_hero_feature_placement,validate_hero_feature_placement,GRADED,file_qualified,C+,,A-,,kind→channel map only covers cliff/cave/waterfall — no canyon/arch/waterfall_chain/etc.,
terrain_validation.py,665,function,validate_material_coverage,validate_material_coverage,GRADED,file_qualified,A,,A,,,
terrain_validation.py,711,function,_material_channel_exts_for_validation,_material_channel_exts_for_validation,MISSING,none,,,,,,
terrain_validation.py,762,function,_default_texel_density_max_ratio,_default_texel_density_max_ratio,MISSING,none,,,,,,
terrain_validation.py,776,function,validate_material_texel_density_coherency,validate_material_texel_density_coherency,MISSING,none,,,,,,
terrain_validation.py,803,function,validate_cliff_screen_coverage,validate_cliff_screen_coverage,MISSING,none,,,,,,
terrain_validation.py,854,function,validate_channel_dtypes,validate_channel_dtypes,GRADED,file_qualified,C+,,A,,,
terrain_validation.py,878,function,validate_unity_export_ready,validate_unity_export_ready,GRADED,file_qualified,A,,A,,"**BLOCKER.** Calls `ValidationIssue(severity=""warning"", category=""readability"", message=..., hard=False)`. The `ValidationIssue` dataclass at terrain_semantics.py:836 has fields `(code, severity, location, affected_feature, message, remediation)` — `category` and `hard` are NOT fields. Calling this…","rewrite to use the actual dataclass: ```python issues.append(ValidationIssue( code=""CLIFF_SILHOUETTE_INVISIBLE"", severity=""soft"", message=f""Cliff silhouette covers only {ratio:.1%} of terrain"" )) ```"
terrain_validation.py,919,function,check_cliff_silhouette_readability,check_cliff_silhouette_readability,GRADED,file_qualified,B+,B+|2026-04-19: upgraded F -> BFS connected components + coverage check,F,,"`ValidationIssue(severity=""warning"", category=""readability"", message=..., hard=False)` — the dataclass at `terrain_semantics.py:837–843` has `code, severity, location, affected_feature, message, remediation`. `category` and `hard` are not fields. `severity` only accepts `""hard""|""soft""|""info""`. Firs",
terrain_validation.py,1066,function,check_waterfall_chain_completeness,check_waterfall_chain_completeness,GRADED,file_qualified,B+,B+|2026-04-19: upgraded F -> per-lip downstream pool+flow search foam/mist checks,F,,,
terrain_validation.py,1159,function,check_cave_framing_presence,check_cave_framing_presence,GRADED,file_qualified,B+,B+|2026-04-19: upgraded F -> cave_height_delta + hero_exclusion framing checks,F,,,
terrain_validation.py,1241,function,validate_strata_consistency,validate_strata_consistency,GRADED,file_qualified,A,A|2026-04-19: upgraded new -> oldest-deepest ordering no zero-thickness sandwiches strata_layers channel validation,,,,
terrain_validation.py,1373,function,validate_glacial_plausibility,validate_glacial_plausibility,GRADED,file_qualified,A,A|2026-04-19: upgraded new -> latitude/altitude thresholds temperate>=1500m equatorial>=4000m ice_coverage check,,,,
terrain_validation.py,1526,function,validate_karst_plausibility,validate_karst_plausibility,GRADED,file_qualified,A,A|2026-04-19: upgraded new -> limestone_proxy>=0.3 hard-fail incompatible lithologies granite/basalt/sandstone/quartzite/schist,,,,
terrain_validation.py,1673,function,check_focal_composition,check_focal_composition,GRADED,file_qualified,B+,B+|2026-04-19: upgraded F -> per-focal-point slope occlusion terrain interest checks,F,,,
terrain_validation.py,1776,method,ReadabilityAuditReport.all_issues,all_issues,GRADED,file_qualified,A,A|2026-04-23: verified readability report accessor -> stable concatenation of hard soft and info issue lists,A,,,
terrain_validation.py,1784,method,ReadabilityAuditReport.recompute_status,recompute_status,GRADED,file_qualified,A,A|2026-04-23: verified readability report status reducer -> worst-severity fold updates overall_status deterministically,A,,,
terrain_validation.py,1795,function,run_readability_audit,run_readability_audit,GRADED,file_qualified,B+,B+|2026-04-19: upgraded F -> structured ReadabilityAuditReport status aggregation,F,,,
terrain_validation.py,1825,function,_readability_audit_validator,_readability_audit_validator,MISSING,none,,,,,,
terrain_validation.py,1856,function,run_validation_suite,run_validation_suite,GRADED,file_qualified,C,,A,,,
terrain_validation.py,1912,function,_get_active_controller,_get_active_controller,GRADED,file_qualified,A-,A-|2026-04-23: upgraded validation controller lookup -> rollback target now resolves from context-local binding first so concurrent pipeline runs do not collide on a singleton controller slot,A-,,,
terrain_validation.py,1919,function,bind_active_controller,bind_active_controller,GRADED,file_qualified,B+,B+|2026-04-19: upgraded C+ -> double-bind guard clear-on-None returns status dict,C+,,module-level mutable global `_ACTIVE_CONTROLLER` is a singleton — multiple controllers in the same process (test parallelism) will collide. Should be a per-controller property.,
terrain_validation.py,1948,function,pass_validation_full,pass_validation_full,GRADED,file_qualified,A-,A-|2026-04-20: verified by current tests -> full validation pass remains wired with structured report contract,B+,,,
terrain_validation.py,1998,function,register_bundle_d_passes,register_bundle_d_passes,GRADED,file_qualified,A-,A-|2026-04-20: verified by current tests -> Bundle D validation registrar remains wired,A,,,
terrain_vegetation_depth.py,74,method,VegetationLayers.understory_density,understory_density,MISSING,none,,,,,,
terrain_vegetation_depth.py,77,method,VegetationLayers.as_dict,as_dict,GRADED,file_qualified,A,,A,,None.,
terrain_vegetation_depth.py,128,function,_region_slice,_region_slice,AMBIGUOUS_NAME_MATCH,global_simple,,,,,,
terrain_vegetation_depth.py,144,function,_protected_mask,_protected_mask,AMBIGUOUS_NAME_MATCH,global_simple,,,,,,
terrain_vegetation_depth.py,170,function,_normalize,_normalize,GRADED,file_qualified,A-,A-|2026-04-20: added signed=False param; signed=True maps [lo,D,,Corrupts sign of negative elevations; altitude safety scanner blind spot,Replace with (arr - global_min) / (global_max - global_min) using world-space bounds from TerrainMaskStack; add file to altitude_safety scanner allowlist.
terrain_vegetation_depth.py,224,function,compute_vegetation_layers,compute_vegetation_layers,GRADED,file_qualified,A,"A|2026-04-19: Beer-Lambert multi-layer light transmission (k_sc=1.5, k_s=0.9, k_gc=1.2), species-specific canopy radius from canopy_species_radius_m channel.",A-,This is a real 4-layer stratification — comparable to Horizon ZD's vegetation density passes.,"only 4 biome scalars defined (""dark_fantasy_default"", ""tundra"", ""swamp"", ""desert""); 14 biomes elsewhere will fall back to default.",complete biome scalar table.
terrain_vegetation_depth.py,386,function,detect_disturbance_patches,detect_disturbance_patches,GRADED,file_qualified,A,"A|2026-04-19: 4-signal detection (slope/erosion/geology/temporal), NDVI proxy, roughness anomaly, flow convergence, kind classification, age estimation.",A-,,,
terrain_vegetation_depth.py,756,function,place_clearings,place_clearings,GRADED,file_qualified,A,A|2026-04-19: upgraded -> Bridson poisson-disk sampling EDT-based clearings AAA scatter distribution,A-,,,
terrain_vegetation_depth.py,962,function,place_fallen_logs,place_fallen_logs,GRADED,file_qualified,A,"A|2026-04-19: greedy 8-connected downslope walk, species-realistic diameter/length RNG, aspect-oriented with +/-15deg jitter, gc_layer stamp.",A-,,,
terrain_vegetation_depth.py,1139,function,apply_edge_effects,apply_edge_effects,GRADED,file_qualified,A,"A|2026-04-19: EDT taper, 5-layer boosts (emergent -0.5, canopy -0.3, sub_canopy +1.0, shrub +0.8, gc +0.5), scipy morphological_gradient + BFS fallback.",B+,,,
terrain_vegetation_depth.py,1239,function,apply_cultivated_zones,apply_cultivated_zones,GRADED,file_qualified,A,"A|2026-04-19: land_class LUT (grain_field/root_crop/orchard/kitchen_garden), crop-row stamping, furrow suppression 65%, float64 working arrays.",A-,,,
terrain_vegetation_depth.py,1376,function,apply_allelopathic_exclusion,apply_allelopathic_exclusion,GRADED,file_qualified,A,A|2026-04-19: upgraded -> EDT+exponential falloff Forman 1995 edge effects,A-,,,
terrain_vegetation_depth.py,1522,function,pass_vegetation_depth,pass_vegetation_depth,GRADED,file_qualified,A,"A|2026-04-19: full pipeline: compute_layers+edge_effects+cultivated+allelopathic+disturbance+clearings+logs, protected zones, region slicing.",B+,,,
terrain_vegetation_depth.py,1697,function,register_vegetation_depth_pass,register_vegetation_depth_pass,GRADED,file_qualified,B+,"B+|2026-04-19: correct PassDefinition with requires/produces channels, seed_namespace, requires_scene_read=True.",A,,,
terrain_vegetation_depth.py,1724,function,compute_emergent_grass_density,compute_emergent_grass_density,GRADED,file_qualified,B+,"B+|2026-04-19: splatmap layer extraction with bounds check, GRASS_DENSITY_SCALE multiplication, zero fallback on bad input.",,,,
terrain_vegetation_depth.py,1750,function,pass_emergent_grass,pass_emergent_grass,GRADED,file_qualified,B+,"B+|2026-04-19: skipped status on missing splatmap, correct consumed/produced channels, stack.set write.",,,,
terrain_vegetation_depth.py,1788,function,register_emergent_grass_pass,register_emergent_grass_pass,GRADED,file_qualified,A-,A-|2026-04-22: verified registrar -> declares emergent_grass contract with splatmap input and grass_density_map output,A-,,,
terrain_viewport_sync.py,39,function,_read_from_blender_context,_read_from_blender_context,MISSING,none,,,,,,
terrain_viewport_sync.py,73,function,_unit,_unit,GRADED,file_qualified,A,,A,,,
terrain_viewport_sync.py,81,function,_matrix_hash,_matrix_hash,GRADED,file_qualified,A,,A,,,
terrain_viewport_sync.py,91,function,read_user_vantage,read_user_vantage,GRADED,file_qualified,A-,,A-,,hard-coded default `r = 40.0` for visible_bounds is arbitrary. Should derive from FOV + a default depth.,
terrain_viewport_sync.py,148,function,assert_vantage_fresh,assert_vantage_fresh,GRADED,file_qualified,A,,A,,,
terrain_viewport_sync.py,163,function,transform_world_to_vantage,transform_world_to_vantage,GRADED,file_qualified,A,,A,,,
terrain_viewport_sync.py,189,function,is_in_frustum,is_in_frustum,GRADED,file_qualified,B+,,B+,"matches the standard view-frustum-cull algorithm in any AAA renderer (UE5, Unity HDRP).","assumes square FOV (uses same `tan_h` for horizontal AND vertical). Real cameras have aspect ratio. Acceptable for vantage-relative scoring (Bundle H), wrong for actual rendering.","accept aspect_ratio param and use `tan_h` for vertical, `tan_h * aspect` for horizontal. --- ## Cross-Module Findings ### CF-1: Multi-producer channel ambiguity in PassDAG vs height integration `erosion` (terrain_pipeline.register_default_passes line 442) declares `produces_channels=(""height"",...)`…"
terrain_visual_diff.py,18,function,_bbox_of_mask,_bbox_of_mask,GRADED,file_qualified,A-,,A-,,degenerate single-cell masks return correct 1×1 bbox — fine.,None.
terrain_visual_diff.py,40,function,compute_visual_diff,compute_visual_diff,GRADED,file_qualified,A-,,A-,,,optionally include per-channel SSIM/PSNR.
terrain_visual_diff.py,120,function,generate_diff_overlay,generate_diff_overlay,GRADED,file_qualified,B+,,B+,,,
terrain_water_variants.py,112,function,_as_polyline,_as_polyline,GRADED,file_qualified,A,A|2026-04-19: robust Y-shape coerce; ndim/shape guards; float32 cast.,A,,,
terrain_water_variants.py,121,function,_region_slice,_region_slice,GRADED,file_qualified,A,A|2026-04-19: BBox-to-slice conversion; None=full domain; delegates to BBox.to_cell_slice.,A,,,
terrain_water_variants.py,137,function,_protected_mask,_protected_mask,GRADED,file_qualified,A-,A-|2026-04-19: vectorized meshgrid per-zone bbox test; correct protected mask; recomputes meshgrid per pass call (minor).,A-,,"uses `np.meshgrid(xs, ys)` which is O(R·C) — fine for one call but recomputes per-pass. Could cache on stack. Correct algorithmically.",
terrain_water_variants.py,168,function,generate_braided_channels,generate_braided_channels,GRADED,file_qualified,B+,B+|2026-04-19: lateral normal-offset sub-channels; Gaussian wiggle; symmetric t-spacing; no remerge (known gap).,B+,"real braided rivers (Brahmaputra, Waimakariri) have channels that REMERGE periodically — this is just parallel offsets. Houdini's HeightField Braided uses a flow-divergence solver.",(1) `total_width_m = count · cell_size · 3.0` is arbitrary (no link to the main channel's drainage/width). A 100m-wide trunk and a 5m-wide stream both braid to the same total width if you ask for the same count. (2) Sub-channels are pure parallel offsets — no remerge behavior. (3) `wiggle = rng.sta,"scale total width by upstream drainage; use coherent noise (e.g., 1D Perlin) for wiggle; allow remerge events."
terrain_water_variants.py,230,function,detect_estuary,detect_estuary,GRADED,file_qualified,B+,B+|2026-04-19: upgraded C -> Manning tidal-prism width scaling width_m=cell_size*4*(1+3*sqrt(fa/fa_max)),B,,(1) `width_m = cell_size · 6.0` is a hard-coded authoring stub regardless of the river's actual width. Real estuary mouths are 10-100× the river's upstream width (estuarine fan). (2) `salinity_gradient = 1.0` hardcoded — every estuary gets the same value. The dataclass field is meant to vary 0..1 b,scale width from upstream drainage; sample salinity from upstream length.
terrain_water_variants.py,278,function,detect_karst_springs,detect_karst_springs,GRADED,file_qualified,B+,B+|2026-04-19: upgraded C -> FA-priority ordering min-separation Scanlon 2003 Q=0.05+1.5*(FA/FAmax)^0.6 geothermal gradient proxy,B,,"(1) `stride = max(1, int(sqrt(rs.size) // 3) or 1)` — the `or 1` is redundant after `max(1, ...)`. (2) Stride sampling = no spatial uniformity; clusters near the top-left of the mask. Should use Bridson Poisson-disc (the Bridson 2007 paper is the canonical reference for spatially uniform point dist",Bridson Poisson-disc sampling; sample discharge/temp from a noise field.
terrain_water_variants.py,385,function,detect_perched_lakes,detect_perched_lakes,GRADED,file_qualified,B+,B+|2026-04-19: vectorized 3x3 local-min via np.stack 8-neighbor; ring-mean perched test; hanging-valley detection.,B+,identifying perched lakes via ring-mean is an ARChydro / SAGA Wetness Index approach.,"(1) Vectorized local-min detection uses `interior <= neighbors` (≤, not strict <) — handles flat plateaus correctly (all-equal cells will all flag as min). (2) For each min, the per-ring-mean computation is in a Python loop (line 366) over potentially many candidates — could be vectorized too. (3)",flood-fill the basin to find true cell extent; vectorize the ring test.
terrain_water_variants.py,456,function,detect_hot_springs,detect_hot_springs,GRADED,file_qualified,B+,B+|2026-04-19: 80th-percentile threshold; stride-sampled; temp 45+40*activity plausible; mineral_deposit_radius 2*cell_size.,B+,,"(1) `threshold = max(percentile, 1e-3)` — guards against dead masks. Good. (2) Stride sampling = same uniformity issue as karst. Use Poisson-disc. (3) Temp formula `45 + 40 · mask_value` produces 45-85°C — physically plausible. (4) `mineral_deposit_radius_m = cell_size · 2.0` regardless of activity",Poisson-disc sampling.
terrain_water_variants.py,505,function,detect_wetlands,detect_wetlands,GRADED,file_qualified,B+,B+|2026-04-19: upgraded C -> scipy label CC Mitsch+Gosselink 2015 marsh/fen/bog binary_dilation open-water radius_m world_pos per-Wetland,B-,`scipy.ndimage.label` does this in C in O(N). The hand-rolled DFS at lines 472-502 is a Python loop — the entire reason `scipy.ndimage.label` exists is to avoid this exact pattern.,(1) Hand-rolled iterative DFS via Python list-as-stack — for a 4k² mask with 30% wetness coverage that's 5M Python iterations. (2) `stack_list.extend(...)` adds 8 neighbors unconditionally; the visited-test happens inside the pop — many duplicates pushed onto stack. (3) The `len(cells) < 3` filter,"`scipy.ndimage.label(candidate, structure=np.ones((3,3)))` + `scipy.ndimage.center_of_mass` for centroid; populates world_pos correctly."
terrain_water_variants.py,646,function,apply_seasonal_water_state,apply_seasonal_water_state,GRADED,file_qualified,A-,A-|2026-04-19: in-place enum-dispatch mutation; DRY/WET/FROZEN correct scalar modifiers; FROZEN tidal lock.,A-,,"(1) Correctly raises TypeError for non-enum input. (2) DRY/WET/FROZEN modifications are reasonable scalars (×0.3, ×1.5+0.2, etc.). (3) FROZEN sets `tidal[:] = 1.0` (locked) — physically sensible. (4) Doesn't mutate `ice_thickness` or any frost-specific channel — frozen lakes should produce ice geom",add `ice_thickness` write for FROZEN.
terrain_water_variants.py,699,function,pass_water_variants,pass_water_variants,GRADED,file_qualified,B+,B+|2026-04-19: authored depth-norm wetness; guarded detector calls; protected mask respected; metrics dict.,B+,,"(1) The per-detector try/except (lines 661, 671, 688) is defensive but suppresses real bugs — should at minimum log the exception type and re-raise in dev-mode (e.g., when `state.intent.strict_mode` is set). (2) The braided channel polyline construction (lines 695-704) sorts by row, samples every N",use a real polyline-extraction (from `WaterNetwork.segments`); wire hot-springs.
terrain_water_variants.py,862,function,register_water_variants_pass,register_water_variants_pass,GRADED,file_qualified,A,A|2026-04-19: clean PassDefinition; requires height+slope; produces water_surface+wetness; seed_namespace set.,A,,,
terrain_water_variants.py,881,function,get_geyser_specs,get_geyser_specs,GRADED,file_qualified,A-,A-|2026-04-19: detect_hot_springs -> generate_geyser mesh-spec emit; rng.uniform variation; max_geysers cap.,A-,,,
terrain_water_variants.py,914,function,get_swamp_specs,get_swamp_specs,GRADED,file_qualified,A-,A-|2026-04-19: detect_wetlands -> generate_swamp_terrain mesh-spec emit; radius_m*2 size; max_swamps cap.,A-,,,
terrain_water_variants.py,963,function,_fbm_noise_2d,_fbm_noise_2d,MISSING,none,,,,,,
terrain_water_variants.py,1038,function,generate_water_bottom_mesh,generate_water_bottom_mesh,GRADED,file_qualified,A,"A|2026-04-20: new Wave-10 AAA function -- fBm sediment micro-detail, silt/gravel/rock by accumulation, UV-scrollable",A,,,
terrain_water_variants.py,1279,function,pass_bathymetry,pass_bathymetry,GRADED,file_qualified,A,"A|2026-04-20: new Wave-10 AAA function -- depth zone classification (wade/swim/deep), bathymetry channel write",A,,,
terrain_water_variants.py,1475,function,register_bathymetry_pass,register_bathymetry_pass,GRADED,file_qualified,A-,A-|2026-04-22: verified registrar -> declares bathymetry and water_depth_zone outputs from height plus water_surface inputs,A-,,,
terrain_waterfalls.py,83,function,saturate,saturate,MISSING,none,,,,,,
terrain_waterfalls.py,88,function,bake_foam_vertex_alpha,bake_foam_vertex_alpha,MISSING,none,,,,,,
terrain_waterfalls.py,117,function,export_water_mesh_vertices,export_water_mesh_vertices,MISSING,none,,,,,,
terrain_waterfalls.py,250,function,_grid_to_world,_grid_to_world,GRADED,file_qualified,A-,,A-,,,
terrain_waterfalls.py,259,function,_world_to_grid,_world_to_grid,GRADED,file_qualified,A-,A-|2026-04-19: upgraded C+ -> round((x-origin)/cs-0.5) exact inverse of _grid_to_world off-by-one fix,B+,,,
terrain_waterfalls.py,281,function,_steepest_descent_step,_steepest_descent_step,GRADED,file_qualified,A-,,A-,,,
terrain_waterfalls.py,308,function,_d8_to_angle,_d8_to_angle,GRADED,file_qualified,A,A|2026-04-19: upgraded C -> precomputed 8-element lookup N=0 NE=pi/4 E=pi/2 Houdini/UE5 convention,B+,,,
terrain_waterfalls.py,344,function,_manning_velocity,_manning_velocity,GRADED,file_qualified,A-,A-|2026-04-22: verified hydrology primitive -> Manning velocity stays monotonic with slope/radius and clamps to stable production bounds,A-,,,
terrain_waterfalls.py,361,function,_freefall_impact,_freefall_impact,GRADED,file_qualified,A-,A-|2026-04-22: verified impact solver -> matches closed-form freefall timing and impact-speed equations used by plunge-chain synthesis,A-,,,
terrain_waterfalls.py,395,function,_mason_1985_pool,_mason_1985_pool,GRADED,file_qualified,A-,A-|2026-04-22: verified plunge-pool estimator -> monotonic pool radius/depth growth with bounded production-safe outputs,A-,,,
terrain_waterfalls.py,418,function,_estimate_discharge,_estimate_discharge,GRADED,file_qualified,A-,A-|2026-04-22: verified drainage-to-discharge estimator -> preserves minimum flow floor and scales upward with materially larger contributing basins,A-,,,
terrain_waterfalls.py,441,function,_trace_lip_contour,_trace_lip_contour,MISSING,none,,,,,,
terrain_waterfalls.py,544,function,_detect_cascade_chain,_detect_cascade_chain,MISSING,none,,,,,,
terrain_waterfalls.py,644,function,_ensure_drainage,_ensure_drainage,GRADED,file_qualified,A-,A-|2026-04-20: critical sign-inversion bug fixed slope stored at src not dst; D8 accumulation propagates correctly,A-,,,
terrain_waterfalls.py,774,function,detect_waterfall_lip_candidates,detect_waterfall_lip_candidates,GRADED,file_qualified,A,A|2026-04-19: upgraded C+ -> contour tracing _trace_lip_contour Manning velocity+discharge Q lip width varies with flow accumulation NO straight-line lip,B+,Horizon Forbidden West river-lip detector / Houdini flow-based feature tagging,Python nested for-loop — slow on >1k grids; confidence is linear blend (could use logistic).,Vectorize with numpy argmax over D8 stack and np.where thresholds.
terrain_waterfalls.py,893,function,solve_waterfall_from_river,solve_waterfall_from_river,GRADED,file_qualified,A,A|2026-04-19: upgraded C -> freefall t_impact=V_v/g+sqrt((V_v/g)^2+2H/g) Mason 1985 pool Galloway delta cascade chain detection multi-tier,B,Houdini cascade solver / RDR2 waterfall chain authoring,Plateau detection is heuristic (plateau_hits>=2); outflow cap of 32 cells may truncate long cascades; no actual overhang geometry — chain is centerline only.,"Add overhang detection at lip (undercut carving), longer outflow cap, multi-drop merging with confluence."
terrain_waterfalls.py,1094,function,carve_impact_pool,carve_impact_pool,GRADED,file_qualified,A-,A-|2026-04-19: upgraded B -> Mason 1985 radius=0.45*sqrt(H*Q^0.5) depth=0.664*H^0.5*Q^0.33 pool geometry from upgraded solver,B,Gaea Pool/Basin carve,Circular footprint; real plunge pools have directional scour (downstream elongation) from jet impact.,Elliptical footprint oriented along outflow_direction_rad; erode lip downstream.
terrain_waterfalls.py,1138,function,_van_rijn_pool_delta,_van_rijn_pool_delta,GRADED,file_qualified,A,A|2026-04-20: new Wave-10 AAA function -- paraboloid plunge pool geometry from Van Rijn 1993,A,,,
terrain_waterfalls.py,1204,function,build_outflow_channel,build_outflow_channel,GRADED,file_qualified,A-,A-|2026-04-20: discharge-scaled width W=1.5*sqrt(Q) Leopold&Maddock 1953; exponential taper exp(-3t); Rosgen 10:1 depth,A-,Gaea River/Channel carve,Square-kernel iteration per waypoint (Python double loop) — slow; linear taper rather than parabolic; no meander.,Vectorize with scipy.ndimage.distance_transform_edt across path mask; add meander.
terrain_waterfalls.py,1343,function,_generate_directional_mist_zone,_generate_directional_mist_zone,MISSING,none,,,,,,
terrain_waterfalls.py,1419,function,_north_cw_to_east_ccw_angle,_north_cw_to_east_ccw_angle,MISSING,none,,,,,,
terrain_waterfalls.py,1425,function,generate_mist_zone,generate_mist_zone,GRADED,file_qualified,A-,A-|2026-04-22: verified waterfall mist compositor -> combines richer plume mask with local downstream bias and preserves pool peak for Unity wet-surface shading,A-,,,
terrain_waterfalls.py,1468,function,_generate_local_waterfall_foam_mask,_generate_local_waterfall_foam_mask,MISSING,none,,,,,,
terrain_waterfalls.py,1579,function,generate_foam_mask,generate_foam_mask,GRADED,file_qualified,A-,A-|2026-04-22: verified waterfall foam compositor -> merges shared network foam with local plunge turbulence and preserves pool-intensity peak,A-,,,
terrain_waterfalls.py,1610,function,compute_physical_foam_composite,compute_physical_foam_composite,GRADED,file_qualified,A,"A|2026-04-20: new Wave-10 AAA function -- 5-source physics foam: rapids, bends, waterfall base, shoreline, chain",A,,,
terrain_waterfalls.py,1794,function,generate_velocity_field,generate_velocity_field,GRADED,file_qualified,A-,A-|2026-04-22: upgraded Unity water velocity field -> stamps spatial falloff around plunge/pool/outflow instead of a 1-cell ribbon and preserves coherent shader vectors,A-,,,
terrain_waterfalls.py,1881,function,blend_velocity_to_water_body,blend_velocity_to_water_body,GRADED,file_qualified,A-,"A-|2026-04-22: upgraded merge blend -> smooth cubic damping at pool junction, dry-cell-safe turbulence masking, and corrected world-space noise orientation for Unity water bodies",A-,,,
terrain_waterfalls.py,1977,function,validate_waterfall_system,validate_waterfall_system,GRADED,file_qualified,A-,A-|2026-04-19: upgraded B -> lip polyline check single-point flag Mason 1985 pool size verification,B+,,,
terrain_waterfalls.py,2038,function,validate_waterfall_volumetric,validate_waterfall_volumetric,GRADED,file_qualified,B,,B,Custom AAA mesh-contract validator,"Only checks profile params, not actual mesh generated — relies on downstream to honor profile.","Round-trip check: generate mesh, measure vert density, feed back into validation."
terrain_waterfalls.py,2088,function,_region_slice,_region_slice,GRADED,file_qualified,A-,,A-,,,
