file,line,callable,kind,domain,subdomain,criticality,current_grade,grade_status,match_mode,upgrade_tier,verification_risk_level,verification_evidence_types,best_practice_authorities,best_practice_contract,when_to_use,do_not_use_for,required_callable_setup,upgrade_actions,validation_gates,anti_patterns_to_block,required_output_artifacts,implementation_phase
terrain_readability_bands.py,387,aggregate_readability_score,function,generic,general,medium,C,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.","Document invariants; add coverage; connect to a domain contract or mark internal/compatibility. Existing weakness to resolve: No `min_band_score` floor — a tile with silhouette=0 (utterly featureless skyline) but other bands at 8 still scores 6.0/10. Prior audit hint: floor on min(bands); citation/justification for weights; once `_band_volume` is fixed, re-weight.",direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_readability_semantic.py,33,check_cliff_silhouette_readability,function,heightfield_geomorph,landform_layers,critical,B+,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test,Houdini HeightField Erode/Mask by Feature;Gaea Erosion2;World Machine erosion/thermal erosion,"Heightfield operations preserve meter units, emit masks/layers for erosion, deposits, sediment, flow, slope, curvature, talus, and strata.","Use when modifying terrain elevation, deriving landform masks, erosion/weathering, cliffs, caves, strata, talus, or geology features.","Do not use to fake final material color, scatter props, or create water surfaces without hydrology contracts.","Inputs must declare cell size, units, seed, edge policy, and region/tile context.",Emit reusable physical layers; validate mass/height ranges; add seam tests for tiled execution.,unit_tests|mass_or_range_checks|tile_seam_tests|golden_heightfield,normalized_height_without_units|destructive_height_mutation_without_delta|visual_only_landform,height_m.exr|erosion_wear.exr|deposition.exr|sediment.exr|talus_mask.exr|strata_mask.exr,"Phase 1,7"
terrain_readability_semantic.py,243,check_waterfall_chain_completeness,function,hydrology,water_system,critical,A-,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test,World Machine water depth/velocity;Houdini flow layers;Gaea flow/wear/deposits;World Creator river graph,"Water systems expose surface elevation, depth, flow direction, velocity/speed, accumulation, discharge, foam, mist, wetness, and seam continuity.","Use when creating or validating rivers, lakes, basins, wetlands, waterfalls, foam, mist, caustics, flow direction, velocity, or water export metadata.","Do not use for decorative flat planes, terrain-only valleys, or foliage placement except through derived wetness/water-edge masks.","Every water callable declares cell size, water units, downhill convention, edge contracts, and depth semantics.",Split water_mask into physical channels; wire graph segments; test braided/confluence/seam cases.,hydrology_contract|depth_tests|velocity_tests|flow_direction_tests|seam_continuity|swimmable_depth,flat_water_plane_only|single_water_mask_as_depth|radial_foam_without_flow|paper_thin_river,water_surface_elevation_m.exr|water_depth_m.exr|flow_direction_xy.exr|flow_speed_mps.exr|foam_mask.exr|mist_mask.exr,Phase 2-3
terrain_readability_semantic.py,368,check_cave_framing_presence,function,heightfield_geomorph,landform_layers,critical,A-,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test,Houdini HeightField Erode/Mask by Feature;Gaea Erosion2;World Machine erosion/thermal erosion,"Heightfield operations preserve meter units, emit masks/layers for erosion, deposits, sediment, flow, slope, curvature, talus, and strata.","Use when modifying terrain elevation, deriving landform masks, erosion/weathering, cliffs, caves, strata, talus, or geology features.","Do not use to fake final material color, scatter props, or create water surfaces without hydrology contracts.","Inputs must declare cell size, units, seed, edge policy, and region/tile context.",Emit reusable physical layers; validate mass/height ranges; add seam tests for tiled execution.,unit_tests|mass_or_range_checks|tile_seam_tests|golden_heightfield,normalized_height_without_units|destructive_height_mutation_without_delta|visual_only_landform,height_m.exr|erosion_wear.exr|deposition.exr|sediment.exr|talus_mask.exr|strata_mask.exr,"Phase 1,7"
terrain_readability_semantic.py,482,check_focal_composition,function,generic,general,medium,B+,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_readability_semantic.py,566,_safe_asarray,function,generic,general,medium,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_readability_semantic.py,577,run_semantic_readability_audit,function,validation_qa,quality_gate,critical,A-,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test,Unreal PCG debug;Houdini node/layer inspection;visual diff/golden QA;contract-first CI,"Validation callables must prove channels, scene state, artifacts, determinism, visual output, performance, and low-spec compatibility.","Use when checking correctness, quality, determinism, performance, golden snapshots, scene readback, issue codes, or release readiness.",Do not use as a substitute for fixing missing domain outputs; validators should fail closed.,Callable must emit explicit issue codes and fail closed for missing proof.,Convert heuristic checks to measurable gates; add golden snapshots; add channel debug renders.,issue_codes|golden_visual|performance_budget|determinism|low_spec|artifact_schema,warning_only_for_blockers|screenshot_without_channel_manifest|unmeasured_quality_claim,qa_report.json|golden_snapshot_manifest.json|visual_diff.png|channel_debug_contact_sheet.png,Phase 11-12
terrain_reference_locks.py,44,_lock_registry,function,terrain_pipeline,orchestration,critical,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,Houdini heightfield layers;Gaea build graph/ports;World Machine device graph;Unreal PCG graph debug,"All generation routes through canonical pass DAG with typed inputs, produced/consumed channels, seed provenance, and manifest output.","Use when orchestrating terrain passes, registering handlers, validating dependencies, checkpointing, or emitting build provenance.",Do not use for direct mesh/material/scatter authoring unless it calls the proper domain callable.,"Register callable behind handler/MCP surface only when it has contract docs, tests, and manifest provenance.",Remove bypass paths; add pass dependency tests; require TerrainMaskStack or typed manifest input/output.,contract_tests|dispatch_tests|callable_census|determinism|manifest_schema,one_shot_scene_build|hidden_global_state|unregistered_handler|spreadsheet_grade_without_test,pass_dag.json|terrain_generation_manifest.json|callable_provenance.json,Phase 0-1
terrain_reference_locks.py,57,lock_anchor,function,generic,general,medium,B+,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.","Document invariants; add coverage; connect to a domain contract or mark internal/compatibility. Existing weakness to resolve: uses module-level `_LOCKED_ANCHORS` dict (line 34). NOT thread-safe, NOT process-safe. Two parallel terrain-region jobs racing through `lock_anchor` will both see ""no prior lock"" and both register. The ""overwrites any prior lock"" semantics (line 40) silently destroys the other job's lock.",direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_reference_locks.py,67,unlock_anchor,function,generic,general,medium,B,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.","Document invariants; add coverage; connect to a domain contract or mark internal/compatibility. Existing weakness to resolve: `pop(name, None)` — silently ignores missing locks. Should at minimum log a warning when called on a non-locked anchor (probable bug indicator).",direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_reference_locks.py,72,clear_all_locks,function,generic,general,medium,B,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.","Document invariants; add coverage; connect to a domain contract or mark internal/compatibility. Existing weakness to resolve: test helper that nukes the global. If accidentally called in production code, all anchor locks vanish silently. Should be `_clear_all_locks` or guarded by a `if not pytest_running: raise`.",direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_reference_locks.py,78,is_locked,function,generic,general,medium,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_reference_locks.py,83,_distance,function,generic,general,medium,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_reference_locks.py,90,assert_anchor_integrity,function,generic,general,medium,A-,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_reference_locks.py,112,assert_all_anchors_intact,function,generic,general,medium,A-,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_region_exec.py,64,_pass_pad_radius,function,terrain_pipeline,orchestration,critical,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,module_test;live_probe,Houdini heightfield layers;Gaea build graph/ports;World Machine device graph;Unreal PCG graph debug,"All generation routes through canonical pass DAG with typed inputs, produced/consumed channels, seed provenance, and manifest output.","Use when orchestrating terrain passes, registering handlers, validating dependencies, checkpointing, or emitting build provenance.",Do not use for direct mesh/material/scatter authoring unless it calls the proper domain callable.,"Register callable behind handler/MCP surface only when it has contract docs, tests, and manifest provenance.",Remove bypass paths; add pass dependency tests; require TerrainMaskStack or typed manifest input/output.,contract_tests|dispatch_tests|callable_census|determinism|manifest_schema,one_shot_scene_build|hidden_global_state|unregistered_handler|spreadsheet_grade_without_test,pass_dag.json|terrain_generation_manifest.json|callable_provenance.json,Phase 0-1
terrain_region_exec.py,68,compute_minimum_padding,function,terrain_pipeline,orchestration,critical,A-,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,Houdini heightfield layers;Gaea build graph/ports;World Machine device graph;Unreal PCG graph debug,"All generation routes through canonical pass DAG with typed inputs, produced/consumed channels, seed provenance, and manifest output.","Use when orchestrating terrain passes, registering handlers, validating dependencies, checkpointing, or emitting build provenance.",Do not use for direct mesh/material/scatter authoring unless it calls the proper domain callable.,"Register callable behind handler/MCP surface only when it has contract docs, tests, and manifest provenance.",Remove bypass paths; add pass dependency tests; require TerrainMaskStack or typed manifest input/output. Existing weakness to resolve: uses `try/except Exception:` to swallow missing-pass errors and fall back to default — slightly too generous. If `TerrainPassController.get_pass(name)` raises something other than `UnknownPassError` (e.g. AttributeError on a missing import) we'd silently use the default. Should `except UnknownPassE… Prior audit hint: narrow the except to `UnknownPassError`.,contract_tests|dispatch_tests|callable_census|determinism|manifest_schema,one_shot_scene_build|hidden_global_state|unregistered_handler|spreadsheet_grade_without_test,pass_dag.json|terrain_generation_manifest.json|callable_provenance.json,Phase 0-1
terrain_region_exec.py,104,execute_region,function,terrain_pipeline,orchestration,critical,A-,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,Houdini heightfield layers;Gaea build graph/ports;World Machine device graph;Unreal PCG graph debug,"All generation routes through canonical pass DAG with typed inputs, produced/consumed channels, seed provenance, and manifest output.","Use when orchestrating terrain passes, registering handlers, validating dependencies, checkpointing, or emitting build provenance.",Do not use for direct mesh/material/scatter authoring unless it calls the proper domain callable.,"Register callable behind handler/MCP surface only when it has contract docs, tests, and manifest provenance.",Remove bypass paths; add pass dependency tests; require TerrainMaskStack or typed manifest input/output.,contract_tests|dispatch_tests|callable_census|determinism|manifest_schema,one_shot_scene_build|hidden_global_state|unregistered_handler|spreadsheet_grade_without_test,pass_dag.json|terrain_generation_manifest.json|callable_provenance.json,Phase 0-1
terrain_region_exec.py,133,execute_region_with_rollback,function,terrain_pipeline,orchestration,critical,B,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,Houdini heightfield layers;Gaea build graph/ports;World Machine device graph;Unreal PCG graph debug,"All generation routes through canonical pass DAG with typed inputs, produced/consumed channels, seed provenance, and manifest output.","Use when orchestrating terrain passes, registering handlers, validating dependencies, checkpointing, or emitting build provenance.",Do not use for direct mesh/material/scatter authoring unless it calls the proper domain callable.,"Register callable behind handler/MCP surface only when it has contract docs, tests, and manifest provenance.","Remove bypass paths; add pass dependency tests; require TerrainMaskStack or typed manifest input/output. Existing weakness to resolve: **IMPORTANT** — imports `from .terrain_checkpoints import save_checkpoint as _save_ckpt, rollback_to as _rollback_to` (line 160-161). `terrain_checkpoints` is NOT in the file list I was given — let me check: it's listed in the master registrar (line 134, ""D"" → terrain_validation, not terrain_checkp… Prior audit hint: verify the import works at module load, narrow except, raise on collision.",contract_tests|dispatch_tests|callable_census|determinism|manifest_schema,one_shot_scene_build|hidden_global_state|unregistered_handler|spreadsheet_grade_without_test,pass_dag.json|terrain_generation_manifest.json|callable_provenance.json,Phase 0-1
terrain_region_exec.py,232,estimate_speedup,function,terrain_pipeline,orchestration,critical,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,Houdini heightfield layers;Gaea build graph/ports;World Machine device graph;Unreal PCG graph debug,"All generation routes through canonical pass DAG with typed inputs, produced/consumed channels, seed provenance, and manifest output.","Use when orchestrating terrain passes, registering handlers, validating dependencies, checkpointing, or emitting build provenance.",Do not use for direct mesh/material/scatter authoring unless it calls the proper domain callable.,"Register callable behind handler/MCP surface only when it has contract docs, tests, and manifest provenance.",Remove bypass paths; add pass dependency tests; require TerrainMaskStack or typed manifest input/output.,contract_tests|dispatch_tests|callable_census|determinism|manifest_schema,one_shot_scene_build|hidden_global_state|unregistered_handler|spreadsheet_grade_without_test,pass_dag.json|terrain_generation_manifest.json|callable_provenance.json,Phase 0-1
terrain_review_ingest.py,47,ReviewFinding.to_dict,method,generic,general,medium,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility. Existing weakness to resolve: None.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_review_ingest.py,55,_coerce_location,function,generic,general,medium,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_review_ingest.py,63,ingest_review_json,function,generic,general,medium,A-,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility. Existing weakness to resolve: silent skip — would prefer warn-log with reason.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_review_ingest.py,121,apply_review_findings,function,generic,general,medium,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_review_ingest.py,192,pass_apply_review_blockers,function,terrain_pipeline,orchestration,critical,D+,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test;live_probe,Houdini heightfield layers;Gaea build graph/ports;World Machine device graph;Unreal PCG graph debug,"All generation routes through canonical pass DAG with typed inputs, produced/consumed channels, seed provenance, and manifest output.","Use when orchestrating terrain passes, registering handlers, validating dependencies, checkpointing, or emitting build provenance.",Do not use for direct mesh/material/scatter authoring unless it calls the proper domain callable.,"Register callable behind handler/MCP surface only when it has contract docs, tests, and manifest provenance.","Remove bypass paths; add pass dependency tests; require TerrainMaskStack or typed manifest input/output. Existing weakness to resolve: Missing direct behavior proof, visual proof, and AAA acceptance evidence. Prior audit hint: Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes.",contract_tests|dispatch_tests|callable_census|determinism|manifest_schema,one_shot_scene_build|hidden_global_state|unregistered_handler|spreadsheet_grade_without_test,pass_dag.json|terrain_generation_manifest.json|callable_provenance.json,Phase 0-1
terrain_rhythm.py,34,_positions_xy,function,generic,general,medium,A-,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_rhythm.py,47,_feature_type,function,generic,general,medium,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility. Existing weakness to resolve: Unknown object fallback remains generic point. Prior audit hint: Keep mixed feature-shape regressions.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_rhythm.py,56,_feature_salience,function,generic,general,medium,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility. Existing weakness to resolve: Simple scalar proxy for authored importance. Prior audit hint: Tie into hero-feature authoring weights if expanded.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_rhythm.py,67,_nn_distances,function,generic,general,medium,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility. Existing weakness to resolve: O(N^2) fallback can be expensive without SciPy. Prior audit hint: Benchmark large feature counts.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_rhythm.py,81,_ripley_k_proxy,function,generic,general,medium,B+,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility. Existing weakness to resolve: No edge correction; this is a proxy rather than full spatial statistics. Prior audit hint: Add edge-corrected K for strict composition analytics.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_rhythm.py,118,_monotonic_gradient,function,generic,general,medium,B+,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility. Existing weakness to resolve: Histogram rank proxy is coarse for small samples. Prior audit hint: Use smoother density estimator for final composition tooling.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
terrain_rhythm.py,148,analyze_feature_rhythm,function,generic,general,medium,A,VERIFIED_LOW_RISK,file_qualified,P3,LOW,direct_test;module_test,General production Python;contract-first procedural pipelines,"Callable has typed inputs, deterministic behavior where applicable, clear invariants, direct tests, and no hidden production bypass.",Use only for small shared helpers or compatibility functions after checking whether a specific terrain domain callable is more appropriate.,Do not let generic helpers become production terrain behavior without a domain contract and tests.,"Add direct behavior tests, edge cases, invalid input tests, and integration tests if exposed.",Document invariants; add coverage; connect to a domain contract or mark internal/compatibility. Existing weakness to resolve: O(n²) NN computation for n features — fine for n<1000. Prior audit hint: use scipy.spatial.cKDTree for n>500.,direct_tests|invalid_input|determinism_when_seeded|coverage|integration_if_exposed,untested_helper|silent_exception|ambiguous_units|hidden_side_effects,test_evidence|callable_matrix_row,Phase 0
