file,line,callable,kind,domain,current_grade,target_grade,status,priority,match_mode,best_practice_focus,known_weakness,existing_upgrade_hint,upgrade_path,validation_gates,research_refs
terrain_stochastic_shader.py,300,StochasticShaderTemplate.to_dict,method,materials,A,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Physically based material layering,None.,,"1) Physically based material layering. 2) Adopt PBR-safe channel mixing, triplanar and UV consistency, and profile-bound texture budget enforcement. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: None. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://www.ubisoft.com/en-us/studio/laforge/news/1i3YOvQX2iArLlScBPqBZs/generative-base-material-an-open-source-prototype-for-pbr-material-estimation-debuting-at-siggraph-asia-2025|https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine
terrain_stochastic_shader.py,316,_tile_hash_2d,function,materials,,A,MISSING,P0,none,Physically based material layering,,,"1) Physically based material layering. 2) Adopt PBR-safe channel mixing, triplanar and UV consistency, and profile-bound texture budget enforcement. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://www.ubisoft.com/en-us/studio/laforge/news/1i3YOvQX2iArLlScBPqBZs/generative-base-material-an-open-source-prototype-for-pbr-material-estimation-debuting-at-siggraph-asia-2025|https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine
terrain_stochastic_shader.py,335,_hash,function,materials,,A,MISSING,P0,none,Physically based material layering,,,"1) Physically based material layering. 2) Adopt PBR-safe channel mixing, triplanar and UV consistency, and profile-bound texture budget enforcement. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://www.ubisoft.com/en-us/studio/laforge/news/1i3YOvQX2iArLlScBPqBZs/generative-base-material-an-open-source-prototype-for-pbr-material-estimation-debuting-at-siggraph-asia-2025|https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine
terrain_stochastic_shader.py,350,build_stochastic_sampling_mask,function,materials,A,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Physically based material layering,"docstring lie — `histogram_preserving=True` is metadata only, no histogram preservation actually executes. Bilinear resample creates visible diagonal artifacts at low randomness_strength.; AAA gap: SpeedTree, Unreal Material Function `MS_HistogramPreservingBlend`, and Substance Painter all implemen…",rewrite as actual triangle-grid sampler with three weighted texture lookups per pixel + inverse-CDF histogram remap; pre-bake CDF LUT into the export template.,"1) Physically based material layering. 2) Adopt PBR-safe channel mixing, triplanar and UV consistency, and profile-bound texture budget enforcement. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: docstring lie — `histogram_preserving=True` is metadata only, no histogram preservation actually executes. Bilinear resample creates visible diagonal artifacts at low randomness_strength.; AAA gap: SpeedTree, Unreal Material Function `MS_HistogramPreservingBlend`, and Substance Painter all implemen… Targeted upgrade hint: rewrite as actual triangle-grid sampler with three weighted texture lookups per pixel + inverse-CDF histogram remap; pre-bake CDF LUT into the export template. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://www.ubisoft.com/en-us/studio/laforge/news/1i3YOvQX2iArLlScBPqBZs/generative-base-material-an-open-source-prototype-for-pbr-material-estimation-debuting-at-siggraph-asia-2025|https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine
terrain_stochastic_shader.py,459,_bilerp,function,materials,,A,MISSING,P0,none,Physically based material layering,,,"1) Physically based material layering. 2) Adopt PBR-safe channel mixing, triplanar and UV consistency, and profile-bound texture budget enforcement. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://www.ubisoft.com/en-us/studio/laforge/news/1i3YOvQX2iArLlScBPqBZs/generative-base-material-an-open-source-prototype-for-pbr-material-estimation-debuting-at-siggraph-asia-2025|https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine
terrain_stochastic_shader.py,515,export_unity_shader_template,function,materials,A,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Physically based material layering,the named shader graph asset does not exist anywhere in this repo nor on the Unity side (no `.shadergraph` file). The exporter writes a contract for a nonexistent consumer.; AAA gap: Unity ShaderGraph requires actual `.shadergraph` JSON files (binary YAML format with specific node IDs and connectio…,"ship a real `.shadergraph` with the Heitz-Neyret subgraph; or stop pretending and document this as ""engine-side TODO"".","1) Physically based material layering. 2) Adopt PBR-safe channel mixing, triplanar and UV consistency, and profile-bound texture budget enforcement. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: the named shader graph asset does not exist anywhere in this repo nor on the Unity side (no `.shadergraph` file). The exporter writes a contract for a nonexistent consumer.; AAA gap: Unity ShaderGraph requires actual `.shadergraph` JSON files (binary YAML format with specific node IDs and connectio… Targeted upgrade hint: ship a real `.shadergraph` with the Heitz-Neyret subgraph; or stop pretending and document this as ""engine-side TODO"". Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://www.ubisoft.com/en-us/studio/laforge/news/1i3YOvQX2iArLlScBPqBZs/generative-base-material-an-open-source-prototype-for-pbr-material-estimation-debuting-at-siggraph-asia-2025|https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine
terrain_stochastic_shader.py,619,pass_stochastic_shader,function,materials,A,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Physically based material layering,"the docstring contains a confused parenthetical ""(no new channel — stores on stack.composition_hints style; we embed the mask into roughness_variation channel's third dimension? No — that changes dtype...)"" — this is a half-finished thought that should not ship in a docstring.; AAA gap: the mask is…","actually export the offset mask as a 2-channel float32 RAW, register it in the manifest.","1) Physically based material layering. 2) Adopt PBR-safe channel mixing, triplanar and UV consistency, and profile-bound texture budget enforcement. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: the docstring contains a confused parenthetical ""(no new channel — stores on stack.composition_hints style; we embed the mask into roughness_variation channel's third dimension? No — that changes dtype...)"" — this is a half-finished thought that should not ship in a docstring.; AAA gap: the mask is… Targeted upgrade hint: actually export the offset mask as a 2-channel float32 RAW, register it in the manifest. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://www.ubisoft.com/en-us/studio/laforge/news/1i3YOvQX2iArLlScBPqBZs/generative-base-material-an-open-source-prototype-for-pbr-material-estimation-debuting-at-siggraph-asia-2025|https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine
terrain_stochastic_shader.py,733,register_bundle_k_stochastic_shader_pass,function,materials,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Physically based material layering,,,"1) Physically based material layering. 2) Adopt PBR-safe channel mixing, triplanar and UV consistency, and profile-bound texture budget enforcement. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://www.ubisoft.com/en-us/studio/laforge/news/1i3YOvQX2iArLlScBPqBZs/generative-base-material-an-open-source-prototype-for-pbr-material-estimation-debuting-at-siggraph-asia-2025|https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine
terrain_stratigraphy.py,116,StratigraphyStack.total_thickness,method,generic,A,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,None.,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: None. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_stratigraphy.py,119,StratigraphyStack.layer_for_elevation,method,generic,A,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,"None — could be vectorized via `np.searchsorted` for arrays, but the scalar form here is correct for diagnostic queries. The pass `compute_strata_orientation` (A2-graded A) already uses `searchsorted` for the array path.",,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: None — could be vectorized via `np.searchsorted` for arrays, but the scalar form here is correct for diagnostic queries. The pass `compute_strata_orientation` (A2-graded A) already uses `searchsorted` for the array path. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_stratigraphy.py,144,compute_strata_orientation,function,geomorph,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Physically informed landform evolution,"(severity LOW): The output is unit-norm by construction (it's already on the unit sphere). The `norm = sqrt(...)` + `np.where(norm<1e-9, 1.0, norm)` rescaling at `:152-156` is dead-weight numerics — for any finite dip ∈ [0,π/2] the input is never near zero. Not wrong, just superfluous.",Allow per-layer surface deformation field (e.g. `layer.surface_z_offset: Optional[np.ndarray]`); fold support via low-frequency sinusoid offset on dip.,"1) Physically informed landform evolution. 2) Use process-based erosion and weathering constraints, mass-conservation checks, and geomorph plausibility validators. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: (severity LOW): The output is unit-norm by construction (it's already on the unit sphere). The `norm = sqrt(...)` + `np.where(norm<1e-9, 1.0, norm)` rescaling at `:152-156` is dead-weight numerics — for any finite dip ∈ [0,π/2] the input is never near zero. Not wrong, just superfluous. Targeted upgrade hint: Allow per-layer surface deformation field (e.g. `layer.surface_z_offset: Optional[np.ndarray]`); fold support via low-frequency sinusoid offset on dip. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://www.sidefx.com/docs/houdini/nodes/sop/heightfield_erode|https://docs.quadspinner.com/Reference/Erosion/Erosion.html|https://help.world-machine.com/topic/device-thermalerosion/
terrain_stratigraphy.py,200,compute_rock_hardness,function,generic,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,"(severity LOW): Identical `searchsorted` + `clip` block to `compute_strata_orientation` — duplicated computation. Compute once, share index. Not wrong.","Either (a) make hardness a function `hardness_at(z) -> array` invoked by erosion passes, or (b) document explicitly that this is the initial-elevation hardness and not the current-elevation hardness,","1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: (severity LOW): Identical `searchsorted` + `clip` block to `compute_strata_orientation` — duplicated computation. Compute once, share index. Not wrong. Targeted upgrade hint: Either (a) make hardness a function `hardness_at(z) -> array` invoked by erosion passes, or (b) document explicitly that this is the initial-elevation hardness and not the current-elevation hardness, Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_stratigraphy.py,231,apply_differential_erosion,function,geomorph,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Physically informed landform evolution,(severity HIGH):,,"1) Physically informed landform evolution. 2) Use process-based erosion and weathering constraints, mass-conservation checks, and geomorph plausibility validators. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: (severity HIGH): Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://www.sidefx.com/docs/houdini/nodes/sop/heightfield_erode|https://docs.quadspinner.com/Reference/Erosion/Erosion.html|https://help.world-machine.com/topic/device-thermalerosion/
terrain_stratigraphy.py,364,simulate_fold_deformation,function,generic,,A,MISSING,P0,none,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_stratigraphy.py,454,detect_unconformities,function,generic,,A,MISSING,P0,none,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_stratigraphy.py,521,simulate_intrusions,function,generic,,A,MISSING,P0,none,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_stratigraphy.py,625,export_strata_cross_section,function,geomorph,,A,MISSING,P0,none,Physically informed landform evolution,,,"1) Physically informed landform evolution. 2) Use process-based erosion and weathering constraints, mass-conservation checks, and geomorph plausibility validators. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://www.sidefx.com/docs/houdini/nodes/sop/heightfield_erode|https://docs.quadspinner.com/Reference/Erosion/Erosion.html|https://help.world-machine.com/topic/device-thermalerosion/
terrain_stratigraphy.py,749,_default_strat_stack_from_hints,function,generic,A,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,"Default soil layer (0.15 hardness, 200m thick) is geologically implausible — soil that thick is not soil, it's sediment. Real soil columns are <5m. The values work for AI default behavior but a geologist would flag them.","Replace default soil with `(thickness_m=3.0)` and add `colluvium` 100m underneath, OR drop the soil entry and rely on the caprock for the top.","1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: Default soil layer (0.15 hardness, 200m thick) is geologically implausible — soil that thick is not soil, it's sediment. Real soil columns are <5m. The values work for AI default behavior but a geologist would flag them. Targeted upgrade hint: Replace default soil with `(thickness_m=3.0)` and add `colluvium` 100m underneath, OR drop the soil entry and rely on the caprock for the top. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_stratigraphy.py,920,pass_stratigraphy,function,pipeline,A,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Contract-driven orchestration reliability,(severity HIGH):,,"1) Contract-driven orchestration reliability. 2) Harden produced and consumed channel contracts, rollback integrity, and explicit pass dependency tests. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: (severity HIGH): Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-overview
terrain_telemetry_dashboard.py,35,TelemetryRecord.to_dict,method,generic,A,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,None.,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: None. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_telemetry_dashboard.py,41,TelemetryRecord.from_dict,method,generic,A,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,None.,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: None. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_telemetry_dashboard.py,56,_count_populated_channels,function,generic,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_telemetry_dashboard.py,65,record_telemetry,function,generic,B+,A,BELOW_TARGET,P1,file_qualified,Robust API + correctness + testability,no log rotation — file grows unbounded.,rotate at 100MB. ### `_load_records` / `summarize_telemetry` (lines 96-113) — A- Parse + aggregate. Clean.,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: no log rotation — file grows unbounded. Targeted upgrade hint: rotate at 100MB. ### `_load_records` / `summarize_telemetry` (lines 96-113) — A- Parse + aggregate. Clean.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_telemetry_dashboard.py,96,_load_records,function,generic,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,silently skips also means corruption goes undetected. A log message on skip would be kinder.,,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: silently skips also means corruption goes undetected. A log message on skip would be kinder. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_telemetry_dashboard.py,113,summarize_telemetry,function,generic,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,"`readability_avg = sum / len(list)` — unguarded division, but guarded by the `if not records: return stub` at L116. OK.",include p50/p95/p99 per-pass duration → A.,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: `readability_avg = sum / len(list)` — unguarded division, but guarded by the `if not records: return stub` at L116. OK. Targeted upgrade hint: include p50/p95/p99 per-pass duration → A. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_twelve_step.py,50,_apply_flatten_zones_stub,function,generic,B+,A,BELOW_TARGET,P1,file_qualified,Robust API + correctness + testability,"**STEP 4 OF THE CANONICAL 12-STEP IS A STUB**. Per docstring ""Steps 4 and 5 are pass-through stubs"". The orchestrator claims to apply flatten zones (building foundations, road grade) but does nothing.",import `terrain_advanced.flatten_multiple_zones` and call it. The function exists.,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: **STEP 4 OF THE CANONICAL 12-STEP IS A STUB**. Per docstring ""Steps 4 and 5 are pass-through stubs"". The orchestrator claims to apply flatten zones (building foundations, road grade) but does nothing. Targeted upgrade hint: import `terrain_advanced.flatten_multiple_zones` and call it. The function exists.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_twelve_step.py,130,_apply_canyon_river_carves_stub,function,hydrology,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Flow-consistent hydrograph and channel geometry,"misleading naming — ""_stub"" implies non-functional; these actually compute cliff/cave/waterfall candidates via simple thresholds. The local-min detection is a Python double loop O(H×W) — slow at large worlds.","rename to drop ""_stub"" suffix; vectorize local-min via scipy.ndimage.minimum_filter.","1) Flow-consistent hydrograph and channel geometry. 2) Enforce downhill continuity, discharge-aware widths and depths, and water-feature chain completeness tests. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: misleading naming — ""_stub"" implies non-functional; these actually compute cliff/cave/waterfall candidates via simple thresholds. The local-min detection is a Python double loop O(H×W) — slow at large worlds. Targeted upgrade hint: rename to drop ""_stub"" suffix; vectorize local-min via scipy.ndimage.minimum_filter. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://www.sidefx.com/docs/houdini/nodes/sop/heightfield_erode|https://help.world-machine.com/topic/device-flowrestructure/|https://docs.quadspinner.com/Reference/Erosion/Erosion.html
terrain_twelve_step.py,260,_detect_cliff_edges_stub,function,generic,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,"terrain_twelve_step.py:62-64 — pure-Python loop over numpy arrays. No cell_size scaling so the percentile-threshold output depends on world resolution, breaking determinism across `cell_size` changes.",,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: terrain_twelve_step.py:62-64 — pure-Python loop over numpy arrays. No cell_size scaling so the percentile-threshold output depends on world resolution, breaking determinism across `cell_size` changes. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_twelve_step.py,388,_detect_cave_candidates_stub,function,generic,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Robust API + correctness + testability,"terrain_twelve_step.py:74-79 — O(N²) Python with off-by-one criterion (centre ≤ min always true if centre is in the window). Vectorized fix: `(world_hmap == ndimage.minimum_filter(world_hmap, size=3))` then exclude the trivial-flat case via `(world_hmap < ndimage.minimum_filter(world_hmap, size=5))",,"1) Robust API + correctness + testability. 2) Strengthen input validation, explicit invariants, deterministic behavior, and coverage across edge and corner cases. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: terrain_twelve_step.py:74-79 — O(N²) Python with off-by-one criterion (centre ≤ min always true if centre is in the window). Vectorized fix: `(world_hmap == ndimage.minimum_filter(world_hmap, size=3))` then exclude the trivial-flat case via `(world_hmap < ndimage.minimum_filter(world_hmap, size=5)) Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://docs.world-creator.com/
terrain_twelve_step.py,573,_detect_waterfall_lips_stub,function,hydrology,A-,A,AT_OR_ABOVE_TARGET,P3,file_qualified,Flow-consistent hydrograph and channel geometry,"terrain_twelve_step.py:89-93 — only checks vertical (`axis=0`) drops, completely missing horizontal waterfalls. Returns grid coords with no world transform.",,"1) Flow-consistent hydrograph and channel geometry. 2) Enforce downhill continuity, discharge-aware widths and depths, and water-feature chain completeness tests. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable. Known gap: terrain_twelve_step.py:89-93 — only checks vertical (`axis=0`) drops, completely missing horizontal waterfalls. Returns grid coords with no world transform. Maintenance mode: preserve grade with regression gates and benchmark locks.",determinism|perf_budget|golden_visual|contract_tests,https://www.sidefx.com/docs/houdini/nodes/sop/heightfield_erode|https://help.world-machine.com/topic/device-flowrestructure/|https://docs.quadspinner.com/Reference/Erosion/Erosion.html
terrain_twelve_step.py,629,_build_road_cost_map,function,pathing,,A,MISSING,P0,none,Cost-field realism + traversal constraints,,,"1) Cost-field realism + traversal constraints. 2) Apply slope and curvature penalties, road-class contracts, and bridge or ford decisions backed by deterministic path tests. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-overview
terrain_twelve_step.py,654,_road_type_for_anchor_pair,function,pathing,,A,MISSING,P0,none,Cost-field realism + traversal constraints,,,"1) Cost-field realism + traversal constraints. 2) Apply slope and curvature penalties, road-class contracts, and bridge or ford decisions backed by deterministic path tests. 3) Add deterministic unit and integration tests with edge and corner cases. 4) Add performance budget checks and fail CI on regressions. 5) Add visual or golden regression artifacts where applicable.",determinism|perf_budget|golden_visual|contract_tests,https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-framework-in-unreal-engine|https://dev.epicgames.com/documentation/en-us/unreal-engine/procedural-content-generation-overview
